triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
374,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,reject,,,,,Haemoglobin concentration is not a subclass of Haematology; it is a specific measurement within the field.,0.9,,,
375,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,reject,,,,,Glucose is not a subclass of Biochemistry; it is a compound studied within the field.,0.9,,,
376,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,The triple correctly identifies Anterior Fossa Repair as a subclass of Surgical Procedure in the neuro-ICU context.,0.9,,,
377,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,reject,,,,,"The terms 'Secondary Insult Treatment' and 'Secondary Insult Therapy' are not synonymous, making the subclass relationship incorrect.",0.9,,,
378,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,NIBP is correctly classified as a subclass of Optional Monitoring Parameter in the context of BrainIT.,0.9,,,
379,hierarchy,Hypotension,subClassOf,Condition,the physiological vital functions are extensively monitored.,reject,,,,,"Hypotension is not a type of stroke, making the subclass relationship incorrect.",0.9,,,
380,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,reject,,,,,Haematology is not a subclass of Laboratory Values as they represent different domains of study.,0.9,,,
381,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,reject,,,,,"Sedation level management is not a subclass of Baseline Therapy, as they represent different concepts.",0.9,,,
382,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,reject,,,,,The relationship between CT Scan Assessment and Clinical Assessment is not semantically correct as they represent different evaluation contexts.,0.9,,,
383,hierarchy,Hypotension,subClassOf,Septic Shock,Duration of hypotension before initiation of effective antimicrobial therapy is the critical determinant of survival in human septic shock.,reject,,,,,Hypotension is not a subclass of Septic Shock; they are distinct conditions.,0.9,,,
384,hierarchy,Hypoperfusion,subClassOf,Cerebrovascular Autoregulation,secondary ischemic damage from associated hypoperfusion.,reject,,,,,Hypoperfusion is not a subclass of Cerebrovascular Autoregulation; they represent different concepts in cerebrovascular physiology.,0.9,,,
385,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,The triple correctly represents the subclass relationship as stated in the evidence provided.,0.9,,,
386,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,reject,,,,,Nutrition is not a subclass of Baseline Therapy; the relationship is clinically implausible.,0.9,,,
387,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,The triple correctly identifies Pupil Assessment as a subclass of Clinical Assessment based on the provided evidence.,0.9,,,
388,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,reject,,,,,Potassium is not a subclass of Biochemistry; it is a specific element measured within biochemistry.,0.9,,,
389,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,accept_direct,,,,,The triple correctly identifies Possible Error as a subclass of Data Quality Assessment based on the provided evidence.,0.9,,,
390,hierarchy,Hypertension,subClassOf,Condition,Schema-inferred: Hypertension is a subclass of Condition.,reject,,,,,Hypertension is not a type of stroke and cannot be classified as a subclass of Condition defined as a stroke.,0.9,,,
391,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,reject,,,,,Biochemistry is not a subclass of Laboratory Values; they are distinct concepts.,0.9,,,
392,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,The triple correctly identifies Arterial Pressors as a subclass of Secondary Insult Therapy based on the provided evidence.,0.9,,,
393,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,The triple accurately represents a direct subclass relationship between Secondary Insult Therapy and Therapy.,0.9,,,
394,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,reject,,,,,Intracranial Hypertension is not a subclass of Secondary Insult; it is a condition that can result from such insults.,0.9,,,
395,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,reject,,,,,Jugular Venous Desaturation is not a subclass of Secondary Insult as they represent different concepts.,0.9,,,
396,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,The triple correctly represents GOSe Outcome as a subclass of Outcome based on the provided evidence.,0.9,,,
397,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,The triple correctly identifies Central Venous Pressure as a subclass of Optional Monitoring Parameter.,0.9,,,
398,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,reject,,,,,Acute Respiratory Distress Syndrome is not a subclass of Secondary Insult; they represent different clinical concepts.,0.9,,,
399,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,accept_direct,,,,,The triple correctly identifies Traumatic Brain Injury as a subclass of Brain Injury based on established definitions.,0.9,,,
400,hierarchy,Condition,subClassOf,Mortality,"Clinical management of this population is focused on minimising tivity, disease severity and mortality is related to the partial pressure of any secondary injury, such as ischemia or raised intracranial pressure brain tissue oxygen (PbtO2) .",reject,,,,,The relationship between Condition and Mortality is incorrectly classified as a subclass relationship.,0.9,,,
401,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,reject,,,,,Arterial Hypotension is not a subclass of Secondary Insult; it is a condition that can lead to secondary insults.,0.9,,,
402,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,reject,,,,,Brain Injury is not a subclass of Condition as defined; they are distinct concepts.,0.9,,,
403,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,accept_direct,,,,,The triple correctly represents a direct subclass relationship between Secondary Brain Injury and Brain Injury.,0.9,,,
404,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,reject,,,,,Cerebrovascular Autoregulation is not a subclass of Secondary Insult; they represent different concepts.,0.9,,,
405,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,reject,,,,,Adverse Event is not a subclass of Condition; they represent different concepts in medical terminology.,0.9,,,
406,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,accept_direct,,,,,Heart Rate is correctly classified as a subclass of Physiological Data.,0.9,,,
407,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,accept_direct,,,,,Mean Arterial Pressure (MAP) is correctly classified as a subclass of Physiological Data.,0.9,,,
408,hierarchy,Intracranial Pressure (ICP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,accept_direct,,,,,The triple correctly identifies ICP as a subclass of Physiological Data based on its definition and relevance in neurological assessments.,0.9,,,
409,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,accept_direct,,,,,"Cerebral Perfusion Pressure is a specific type of physiological data, making the subclass relationship valid.",0.9,,,
410,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Carbon Dioxide is a specific type of Physiological Data related to respiratory function.,0.9,,,
411,hierarchy,PbrO2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,accept_direct,,,,,PbrO2 is correctly classified as a type of Physiological Data.,0.9,,,
412,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,accept_direct,,,,,The triple correctly identifies Partial Pressure of Brain Tissue Oxygen as a subclass of Physiological Data.,0.9,,,
413,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Carbon Dioxide is correctly classified as a type of Physiological Data.,0.9,,,
414,hierarchy,Hypothermia Therapy,subClassOf,Baseline Therapy,[inferred] Chain-of-Layer: Hypothermia Therapy is organized under Therapy,reject,,,,,Hypothermia Therapy is not a subclass of Baseline Therapy as they represent different concepts in treatment.,0.9,,,
415,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,accept_direct,,,,,The triple correctly represents a direct subclass relationship between Patient Interventions and Therapy.,0.9,,,
416,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,accept_direct,,,,,"Guideline Adherence is a specific aspect of Clinical Practice, making the hierarchy correct.",0.9,,,
417,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,accept_direct,,,,,The triple correctly represents Clinical Reminders as a subclass of Clinical Practice based on the provided evidence.,0.9,,,
418,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,The triple correctly identifies Outcome Score as a subclass of Outcome based on the provided evidence.,0.9,,,
419,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,Mortality is correctly classified as a subclass of Outcome in clinical studies.,0.9,,,
420,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,"PRx is a derived parameter that assesses cerebrovascular pressure reactivity, fitting the subclass relationship.",0.9,,,
421,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,Physiotherapy is correctly classified as a subclass of Nursing Intervention in the context of ICU management.,0.9,,,
422,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,accept_direct,,,,,The placement of ICP monitoring sensor is a specific type of surgical procedure in the neuro-ICU context.,0.9,,,
423,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,White Blood Cell Count is correctly classified under Haematology as a specific aspect of blood analysis.,0.9,,,
424,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,reject,,,,,Analgesia is not a subclass of Baseline Therapy as defined; they are distinct concepts.,0.9,,,
425,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Noradrenaline is indeed a subclass of Vasopressors, as it is used to raise blood pressure in critical care.",0.9,,,
426,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,reject,,,,,Anti-pyretics are not a subclass of Baseline Therapy as defined; they serve a different purpose in treatment.,0.9,,,
427,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,reject,,,,,"Paralysis is not a subclass of Baseline Therapy, as they represent different concepts in clinical practice.",1.0,,,
428,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,reject,,,,,"Anti-hypertensives are not a subclass of Baseline Therapy, as they serve a different therapeutic purpose.",0.9,,,
429,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,Osmotics is correctly classified as a subclass of Secondary Insult Therapy based on the provided definition.,0.9,,,
430,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,The triple correctly identifies Skull Fracture Elevation as a subclass of Surgical Procedure based on the provided evidence.,0.9,,,
431,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is correctly classified as a subclass of Derived Parameter.,0.9,,,
432,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,The triple correctly identifies Patient Transport as a subclass of Nursing Intervention based on the provided evidence.,0.9,,,
433,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,reject,,,,,Systemic Hypotension is not a subclass of Secondary Insult; it is a condition that can lead to secondary insults.,0.9,,,
434,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,reject,,,,,Ventilation is not a subclass of Baseline Therapy as they represent different concepts in clinical practice.,0.9,,,
435,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,"Routine Nursing Care is a specific type of Nursing Intervention, making the subclass relationship valid.",0.9,,,
436,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,reject,,,,,"Antibiotics cannot be classified as a subclass of Baseline Therapy, as they serve different clinical purposes.",0.9,,,
437,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_indirect,,,,,"Hypotension is a recognized secondary insult, indicating a multi-level relationship in the hierarchy.",0.8,,,
438,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,reject,,,,,Steroids are not a subclass of Secondary Insult Therapy; this relationship is clinically implausible.,0.9,,,
439,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,reject,,,,,"Arterial Hypotension is not a subclass of Systemic Hypotension, as they represent different clinical concepts.",0.9,,,
440,hierarchy,PbrO2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,The triple correctly represents the subclass relationship between PbrO2 and Optional Monitoring Parameter as stated in the evidence.,0.9,,,
441,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,The triple correctly identifies Electrocardiogram (ECG) as a subclass of Monitoring Data based on the provided evidence.,0.9,,,
442,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Respiration Rate is a specific type of Core Monitoring Parameter, confirming a direct subclass relationship.",0.9,,,
443,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Mean Arterial Pressure is a specific type of Monitoring Data in the context of neurointensive care.,0.9,,,
444,hierarchy,SaO2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,SaO2 is a specific type of monitoring data used to assess physiological parameters.,0.9,,,
445,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Temperature is a specific type of Core Monitoring Parameter.,0.9,,,
446,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,The triple correctly represents Reading as a subclass of Observation based on the provided definition.,0.9,,,
447,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,reject,,,,,The relationship between Parameter and Observation is incorrectly defined; they are not in a direct subclass hierarchy.,0.9,,,
448,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,reject,,,,,The relationship between Machine and Sensor is not correctly represented as a subclass relation based on the provided evidence.,0.7,,,low_evidence
449,hierarchy,SaO2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,The triple correctly identifies SaO2 as a subclass of Core Monitoring Parameter based on the provided evidence.,0.9,,,
450,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is correctly classified as a Core Monitoring Parameter.,0.9,,,
451,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,The triple correctly identifies CVP as a subclass of Core Monitoring Parameter based on the provided evidence.,0.9,,,
452,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,accept_direct,,,,,"Head Injury is a specific type of Brain Injury, making the subclass relationship accurate.",0.9,,,
453,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,reject,,,,,"Neurological Injury is not a subclass of Brain Injury, as it encompasses a broader range of conditions.",0.9,,,
454,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,reject,,,,,"Coma is not a subclass of Brain Injury; it is a condition that can result from various causes, including brain injury.",0.9,,,
455,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,reject,,,,,Hypertension is not a subclass of Secondary Insult; they are distinct clinical entities.,0.9,,,
456,hierarchy,Respiratory Distress Syndrome,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Respiratory Distress Syndrome is organized under Secondary Insult,reject,,,,,"Respiratory Distress Syndrome is not a subclass of Secondary Insult, as they represent different clinical concepts.",0.9,,,
457,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,reject,,,,,Sepsis is not a subclass of Secondary Insult; they represent different concepts in clinical care.,0.9,,,
458,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,reject,,,,,Adrenaline is not a subclass of Therapy; it is a substance used in therapies.,0.9,,,
459,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,reject,,,,,Noradrenaline is not a subclass of Therapy; it is a treatment rather than a type of therapy.,0.9,,,
460,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,The triple correctly represents a subclass relationship between Derived Parameter and Monitoring Data as stated in the evidence.,0.9,,,
461,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,reject,,,,,The relationship between 'Probable Error' and 'Data Quality Assessment' is not semantically correct as they belong to different contexts.,0.9,,,
462,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",reject,,,,,"The triple incorrectly classifies Bedside Intervention as a subclass of Nursing Intervention, which is too specific and clinically implausible.",0.9,,,
463,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,"Cerebral Perfusion Pressure is a specific type of Parameter, making the subclass relationship correct.",0.9,,,
464,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,The triple correctly identifies Brain Temperature as a subclass of Optional Monitoring Parameter based on provided evidence.,1.0,,,
465,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,The triple correctly identifies Microdialysis as a subclass of Optional Monitoring Parameter based on the provided evidence.,1.0,,,
466,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,The triple accurately represents a direct subclass relationship within the neuro-ICU domain.,1.0,,,
467,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,reject,,,,,"Adrenaline is not a subclass of Vasopressors; it is a specific medication that can be categorized under them, not a subclass.",0.9,,,
