triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
273,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,accept_direct,,,,,"Baseline Therapy is a subclass of Therapy, confirming the hierarchy relationship directly as stated.",1.0,,,
274,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,reject,,,,,"Barbiturates is not a subclass of Secondary Insult Therapy; it is a type of Baseline Therapy, which contradicts the hierarchy.",0.9,,,
275,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,reject,,,,,"The definition of 'Condition' incorrectly describes a type of stroke, while 'Traumatic Brain Injury' is a specific type of brain injury, not a subclass of 'Condition'.",0.9,,,
276,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,reject,,,,,"Sepsis is not a subclass of Condition as defined; Condition refers specifically to types of strokes, which does not include Sepsis.",0.9,,,
277,hierarchy,Septic Shock,subClassOf,Condition,[inferred] Chain-of-Layer: Septic Shock is organized under Condition,reject,,,,,"Septic Shock is not a subclass of Condition as defined; Condition is incorrectly described as a type of stroke, which is unrelated to Septic Shock.",0.7,,,low_evidence
278,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,GCS Assessment is a subclass of Clinical Assessment as it is a structured clinical evaluation used in neurointensive care.,0.95,,,
279,hierarchy,Guideline Adherence,subClassOf,Guideline,[inferred] Chain-of-Layer: Guideline Adherence is organized under Guideline,revise,4.4,Guideline Adherence,isAssociatedWith,Guideline,The relation 'subClassOf' should be replaced with 'isAConditionOf' as Guideline Adherence is a specific type of Guideline in clinical practice.,0.8,The relation 'subClassOf' should be 'isAssociatedWith' as Guideline Adherence is a specific type of Guideline in clinical practice.,0.9,
280,hierarchy,Cerebrovascular Autoregulation,subClassOf,Condition,[inferred] Cerebrovascular Autoregulation is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,"Cerebrovascular Autoregulation is not a subclass of Condition; it is a physiological mechanism, not a medical condition like stroke.",0.9,,,
281,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,revise,4.9,Haematocrit,subClassOf,Haematology,"Haematocrit is a subclass of Haematology, so the relation should be subClassOf instead of subClassOf.",0.9,"Haematocrit is a subclass of Haematology, so the relation should be subClassOf instead of subClassOf.",1.0,
282,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,revise,4.1,TCD,subClassOf,Core Monitoring Parameter,"The relation 'subClassOf' is correct, but 'TCD' should be a subclass of 'Core Monitoring Parameter' instead of 'Optional Monitoring Parameter' based on the monitoring hierarchy.",0.9,TCD should be a subclass of Core Monitoring Parameter based on the monitoring hierarchy.,1.0,
283,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,revise,4.9,Optional Monitoring Parameter,subClassOf,Monitoring Data,The relationship 'Optional Monitoring Parameter subClassOf Monitoring Data' should be 'Optional Monitoring Parameter subClassOf Monitoring Data' as it fits the subclass pattern outlined in the preamble.,0.9,The relationship 'Optional Monitoring Parameter subClassOf Monitoring Data' fits the subclass pattern outlined in the preamble.,1.0,
284,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Intracranial Pressure (ICP) is a specific type of Core Monitoring Parameter, making the subclass relationship valid.",0.95,,,
285,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Removal of Foreign Body is a subclass of Surgical Procedure, which is directly supported by the definitions provided in the domain context.",1.0,,,
286,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Peripheral Temperature is a valid subclass of Optional Monitoring Parameter as defined in the BrainIT ontology.,0.95,,,
287,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,revise,4.9,Sodium,subClassOf,Biochemistry,"Sodium is an analyte and should be a subclass of Biochemistry, following the analyte→panel subclass pattern in the preamble; relation should be subClassOf.",0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
288,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,revise,4.7,Fluids,receivesTherapy,Baseline Therapy,"The triple suggests Fluids is a subclass of Baseline Therapy, but it should be Fluids subClassOf Therapy, as Fluids is a type of therapy, not a subclass of Baseline Therapy.",0.9,Fluids should not be a subclass of Baseline Therapy; it should have a direct relationship indicating it receives therapy.,0.9,
289,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,revise,4.9,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,"Extra Ventricular Drain Placement should be classified as a subclass of Surgical Procedure, not as a direct subclass relationship; revise to subClassOf.",0.9,"Extra Ventricular Drain Placement should be a subclass of Surgical Procedure, as per the hierarchy classification in the domain context.",1.0,
290,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,revise,4.9,EtCO2,subClassOf,Monitoring Data,EtCO2 should be classified as a subclass of Monitoring Data rather than an Optional Monitoring Parameter; the relation should be subClassOf.,0.9,"EtCO2 should be classified as a subclass of Monitoring Data, as per the hierarchy context provided.",1.0,
291,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,revise,4.9,SjO2,subClassOf,Optional Monitoring Parameter,"SjO2 is a subclass of Optional Monitoring Parameter, so the relation should be subClassOf instead of subClassOf.",0.9,"SjO2 is a subclass of Optional Monitoring Parameter, aligning with the hierarchy established in the domain context.",1.0,
292,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,revise,4.9,Blood Gases,subClassOf,Laboratory Values,"Blood Gases should be subClassOf Laboratory Values as analytes belong to their respective panels, according to the preamble.",0.9,"Blood Gases should be subClassOf Laboratory Values as analytes belong to their respective panels, according to the preamble.",1.0,
293,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,revise,4.9,Haemoglobin,subClassOf,Laboratory Values,"Haemoglobin is a valid subclass of Laboratory Values, not Haematology; the relation should be subClassOf instead of subClassOf.",0.8,"Haemoglobin is a valid subclass of Laboratory Values according to the domain context, so the relation should be subClassOf.",1.0,
294,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,revise,4.9,Glucose,subClassOf,Biochemistry,"Glucose is a specific analyte and should be a subclass of Biochemistry, not a subclass relationship; the correct relation is subClassOf.",0.9,"Glucose is an analyte and should be a subclass of Biochemistry, as per the preamble guidelines.",1.0,
295,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Anterior Fossa Repair is a subclass of Surgical Procedure as it is a specific type of neurosurgical procedure performed in ICU settings.,0.9,,,
296,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Secondary Insult Treatment is a subclass of Secondary Insult Therapy, which is a valid hierarchy relationship in the neurointensive care domain.",0.9,,,
297,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"NIBP is a subclass of Optional Monitoring Parameter, which is a valid hierarchy relationship in the BrainIT Ontology.",0.95,,,
298,hierarchy,Hypotension,subClassOf,Condition,the physiological vital functions are extensively monitored.,reject,,,,,"Hypotension is not a subclass of Condition; it is a specific medical condition, while the definition provided incorrectly describes Condition as a type of stroke.",0.85,,,
299,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,revise,4.9,Laboratory Values,subClassOf,Haematology,Haematology should be a subclass of Laboratory Values as it pertains to blood tests; the relation should be subClassOf instead of subClassOf.,0.9,"Laboratory Values should be a subclass of Haematology as it pertains to blood tests, following the subclass pattern in the preamble.",0.9,
300,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,revise,4.9,Baseline Therapy,subClassOf,Sedation,"The relationship 'Sedation subClassOf Baseline Therapy' is incorrect; Sedation is a subclass of Baseline Therapy, not the other way around.",0.9,"Sedation is a subclass of Baseline Therapy, which is the correct hierarchy according to the domain context.",1.0,
301,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,revise,4.9,CT Scan Assessment,subClassOf,Clinical Assessment,CT Scan Assessment should be subClassOf Clinical Assessment as it is a specific type of clinical evaluation; the relation should be subClassOf instead of subClassOf.,0.9,"CT Scan Assessment is a specific type of Clinical Assessment, so the relation should be subClassOf.",1.0,
302,hierarchy,Hypotension,subClassOf,Septic Shock,Duration of hypotension before initiation of effective antimicrobial therapy is the critical determinant of survival in human septic shock.,reject,,,,,"Hypotension is not a subclass of Septic Shock; they are distinct conditions, and the relationship does not hold directly or indirectly.",0.85,,,
303,hierarchy,Hypoperfusion,subClassOf,Cerebrovascular Autoregulation,secondary ischemic damage from associated hypoperfusion.,revise,4.9,Hypoperfusion,subClassOf,Condition,"Hypoperfusion should be a subclass of Condition, while Cerebrovascular Autoregulation is not a condition but a mechanism; the relation should be subClassOf instead of subClassOf.",0.8,"Hypoperfusion should be a subclass of Condition as per the domain context, correcting the hierarchy relation.",1.0,
304,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain, directly aligning with the hierarchy relationship stated in the triple.",0.95,,,
305,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,"Nutrition is a known subclass of Baseline Therapy in the BrainIT domain, confirming the direct subclass relationship.",0.95,,,
306,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,"Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain, as confirmed by the evidence provided.",0.95,,,
307,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,revise,4.9,Potassium,subClassOf,Biochemistry,"Potassium is a valid subclass of Biochemistry, but the relation should be subClassOf instead of subClassOf, as it represents an analyte within the biochemistry panel.",0.9,"Potassium is an analyte within the Biochemistry panel, so the relation should be subClassOf according to the preamble.",1.0,
308,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,accept_direct,,,,,Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,0.95,,,
309,hierarchy,Hypertension,subClassOf,Condition,Schema-inferred: Hypertension is a subclass of Condition.,reject,,,,,"Hypertension is not a subclass of Condition; the definition incorrectly describes it as a type of stroke, which it is not.",0.9,,,
310,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,revise,4.9,Laboratory Values,subClassOf,Biochemistry,The relation 'subClassOf' is incorrect; 'Biochemistry' should be a subclass of 'Laboratory Values' as per the analyte→panel subclass pattern listed in the preamble.,0.9,Biochemistry should be a subclass of Laboratory Values as per the analyte→panel subclass pattern in the preamble.,1.0,
311,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,"Arterial Pressors is a subclass of Secondary Insult Therapy, which is a valid hierarchy relationship in the neurointensive care domain.",1.0,,,
312,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,The triple 'Secondary Insult Therapy subClassOf Therapy' is semantically correct as it directly follows the hierarchical structure defined in the BrainIT ontology.,1.0,,,
313,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,accept_direct,,,,,"Intracranial Hypertension is a subclass of Secondary Insult, as both are valid classes in the neurointensive care domain.",1.0,,,
314,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,accept_direct,,,,,Jugular Venous Desaturation is a subclass of Secondary Insult as it represents a secondary complication in TBI patients.,0.95,,,
315,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,"GOSe Outcome is a subclass of Outcome, which is directly supported by the provided evidence.",0.95,,,
316,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,revise,4.1,CVP,subClassOf,Physiological Data,"CVP is a subclass of Physiological Data, not Optional Monitoring Parameter; the relation should be subClassOf.",0.9,"CVP is a subclass of Physiological Data, as per the domain context, so the target should be changed accordingly.",1.0,
317,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,reject,,,,,"Acute Respiratory Distress Syndrome is not a subclass of Secondary Insult; they are distinct conditions, and the relationship does not hold.",0.9,,,
318,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,accept_direct,,,,,"Traumatic Brain Injury is a subclass of Brain Injury, directly aligning with the definitions provided.",0.95,,,
319,hierarchy,Condition,subClassOf,Mortality,"Clinical management of this population is focused on minimising tivity, disease severity and mortality is related to the partial pressure of any secondary injury, such as ischemia or raised intracranial pressure brain tissue oxygen (PbtO2) .",reject,,,,,"Condition and Mortality are not hierarchically related; Mortality is not a subclass of Condition, nor is Condition a subclass of Mortality.",0.9,,,
320,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,accept_direct,,,,,Arterial Hypotension is a subclass of Secondary Insult as both are valid classes in the neurointensive care context.,0.95,,,
321,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,reject,,,,,"The definition of 'Condition' incorrectly specifies 'stroke', which does not align with the authoritative label; 'Brain Injury' is not a subclass of 'Condition'.",0.9,,,
322,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,accept_direct,,,,,"Secondary Brain Injury is a subclass of Brain Injury, aligning with the established hierarchy in the domain context.",1.0,,,
323,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,reject,,,,,"Cerebrovascular Autoregulation is not a subclass of Secondary Insult; it describes a physiological mechanism, not an additional injury or complication.",0.9,,,
324,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,reject,,,,,The relationship 'Adverse Event subClassOf Condition' is incorrect; 'Adverse Event' is not a subclass of 'Condition' in the context of neurointensive care.,0.9,,,
325,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,accept_direct,,,,,"Heart Rate is a subclass of Physiological Data, which aligns with the established hierarchy in the domain context.",1.0,,,
326,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,accept_direct,,,,,Mean Arterial Pressure (MAP) is a subclass of Physiological Data as per the domain context.,1.0,,,
327,hierarchy,Intracranial Pressure (ICP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,accept_direct,,,,,Intracranial Pressure (ICP) is a subclass of Physiological Data as per the hierarchy established in the domain context.,0.95,,,
328,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is a subclass of Physiological Data as it reflects a physiological parameter relevant to neurointensive care.,0.95,,,
329,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,revise,4.9,Carbon Dioxide,subClassOf,Physiological Data,"Carbon Dioxide is a subclass of Physiological Data, so the relation should be subClassOf instead of subClassOf.",0.9,"The relation should be subClassOf as Carbon Dioxide is a subclass of Physiological Data, per the domain context.",1.0,
330,hierarchy,PbrO2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,revise,4.9,PbrO2,subClassOf,Physiological Data,PbrO2 is a subclass of Physiological Data; the relation should be subClassOf instead of subClassOf.,0.9,The relation should be subClassOf as PbrO2 is a specific type of Physiological Data.,1.0,
331,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Brain Tissue Oxygen is a subclass of Physiological Data as per the established hierarchy in the domain context.,0.95,,,
332,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Carbon Dioxide is a valid subclass of Physiological Data as it reflects a physiological parameter.,0.9,,,
333,hierarchy,Hypothermia Therapy,subClassOf,Baseline Therapy,[inferred] Chain-of-Layer: Hypothermia Therapy is organized under Therapy,revise,4.9,Hypothermia Therapy,subClassOf,Baseline Therapy,"Hypothermia Therapy is a subclass of Therapy, but the definition of Baseline Therapy is incorrect; it should not define a state of carbon dioxide levels. Change relation to subClassOf.",0.8,The relation should be subClassOf as Hypothermia Therapy is a type of Baseline Therapy according to the domain context.,1.0,
334,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,accept_direct,,,,,"Patient Interventions is a subclass of Therapy, which aligns with the hierarchy defined in the BrainIT ontology.",1.0,,,
335,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,accept_direct,,,,,The triple Guideline Adherence subClassOf Clinical Practice is semantically correct as it directly reflects the hierarchical relationship defined in the ontology.,1.0,,,
336,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,accept_direct,,,,,Clinical Reminders is a subclass of Clinical Practice as per the hierarchy established in the ontology.,1.0,,,
337,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,"Outcome Score is a subclass of Outcome, which is directly supported by the domain context.",1.0,,,
338,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,"Mortality is a subclass of Outcome, directly aligning with the defined hierarchy in the BrainIT ontology.",1.0,,,
339,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,Pressure Reactivity Index (PRx) is a subclass of Derived Parameter as it is a specific monitoring parameter computed from other measured parameters.,0.95,,,
340,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,Physiotherapy is a subclass of Nursing Intervention as stated in the evidence and aligns with the ontology structure.,0.95,,,
341,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,revise,4.7,ICP Sensor Placement,isAssociatedWith,Surgical Procedure,"The relation 'subClassOf' is incorrect; 'ICP Sensor Placement' should be a specific type of 'Surgical Procedure', not a subclass of it.",0.9,"ICP Sensor Placement should be directly associated with Surgical Procedure, not a subclass of it.",0.9,
342,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,revise,4.9,White Blood Cell Count,subClassOf,Laboratory Values,"White Blood Cell Count is a valid subclass of Laboratory Values, not Haematology; the relation should be subClassOf instead of subClassOf.",0.85,"White Blood Cell Count is a valid subclass of Laboratory Values, so the relation should be subClassOf instead of subClassOf.",1.0,
343,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,accept_direct,,,,,Analgesia is a subclass of Baseline Therapy as stated in the domain context.,1.0,,,
344,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Noradrenaline is a subclass of Vasopressors, which is a direct hierarchical relationship in the context of neurointensive care.",0.95,,,
345,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,accept_direct,,,,,"Anti-pyretics is a subclass of Baseline Therapy, which is consistent with the established hierarchy in the BrainIT ontology.",0.95,,,
346,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,reject,,,,,Paralysis is not a subclass of Baseline Therapy; it is a specific intervention rather than a standard therapy type.,0.9,,,
347,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,revise,4.9,Anti-hypertensives,subClassOf,Baseline Therapy,"The relation 'subClassOf' is incorrect; 'Anti-hypertensives' should be classified as a subclass of 'Baseline Therapy' directly, not as a subclass relationship.",0.9,The relation 'subClassOf' is appropriate as 'Anti-hypertensives' is classified as a subclass of 'Baseline Therapy' according to the domain context.,1.0,
348,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,"Osmotics is a subclass of Secondary Insult Therapy, which is a valid hierarchy relationship in the neurointensive care domain.",1.0,,,
349,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,"Skull Fracture Elevation is a subclass of Surgical Procedure, which is consistent with the hierarchy in the preamble.",1.0,,,
350,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,revise,4.1,Cerebral Perfusion Pressure,subClassOf,Physiological Data,"Cerebral Perfusion Pressure (CPP) should be classified as a subclass of Physiological Data, not Derived Parameter, as it is a key monitored physiological parameter.",0.9,Cerebral Perfusion Pressure should be a subclass of Physiological Data as it is a key monitored physiological parameter.,1.0,
351,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,revise,4.9,Patient Transport,subClassOf,Nursing Intervention,"Patient Transport is a valid subclass of Nursing Intervention, but the relation should be subClassOf instead of the current hierarchy label.",0.9,The relation should be subClassOf as Patient Transport is a valid subclass of Nursing Intervention per the domain context.,1.0,
352,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,revise,4.8,Secondary Insult,subClassOf,Systemic Hypotension,"Systemic Hypotension should be a subclass of Secondary Insult, not the other way around; the relationship needs to be corrected to subClassOf.",0.9,"The relationship should be reversed as Systemic Hypotension is a type of Secondary Insult, indicating a subclass relationship.",0.9,
353,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,revise,4.9,Ventilation,subClassOf,Baseline Therapy,"The relationship should be subClassOf as Ventilation is a specific type of Baseline Therapy, aligning with the subclass hierarchy in the domain context.",0.9,"Ventilation is a specific type of Baseline Therapy, aligning with the subclass hierarchy in the domain context.",1.0,
354,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,"Routine Nursing Care is a subclass of Nursing Intervention, which is directly supported by the domain context.",0.95,,,
355,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,revise,4.9,Baseline Therapy,subClassOf,Antibiotics,"The triple should be 'Antibiotics subClassOf Baseline Therapy' as antibiotics are a type of baseline therapy, not a subclass of it.",0.9,"Antibiotics are a type of Baseline Therapy, so the relation should be subClassOf as per the domain context.",0.9,
356,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_direct,,,,,"Hypotension is a recognized secondary insult after traumatic brain injury (TBI), making the subclass relationship valid.",0.95,,,
357,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,accept_direct,,,,,"Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain, confirming the hierarchy relationship directly.",0.95,,,
358,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,revise,4.9,Systemic Hypotension,subClassOf,Arterial Hypotension,"The relationship should be subClassOf as Arterial Hypotension is a subclass of Systemic Hypotension, not the other way around.",0.9,"The relationship should be subClassOf as Arterial Hypotension is a subclass of Systemic Hypotension, not the other way around.",1.0,
359,hierarchy,PbrO2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,PbrO2 is a subclass of Optional Monitoring Parameter as it represents a specific monitoring parameter related to brain oxygenation.,0.95,,,
360,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Electrocardiogram (ECG) is a subclass of Monitoring Data as it is a method used to collect physiological monitoring data.,0.9,,,
361,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Respiration Rate is a subclass of Core Monitoring Parameter as it is a physiological parameter used for monitoring respiratory function.,0.95,,,
362,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Mean Arterial Pressure (MAP) is a subclass of Monitoring Data as it is a specific monitored physiological parameter.,0.95,,,
