triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
337,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,accept_direct,,,,,"Cerebrovascular Autoregulation subClassOf Secondary Insult is directly supported by the preamble, which lists Secondary Insult as a valid subclass for additional complications post-injury.",1.0,,,
338,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,accept_direct,,,,,"Adverse Event is listed as a valid subclass of Condition in the preamble; thus, the subclass relationship holds directly.",1.0,,,
339,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,accept_direct,,,,,"Heart Rate is listed as a valid subclass of Physiological Data in the preamble; thus, the relation is correct as subClassOf.",1.0,,,
340,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,accept_direct,,,,,Mean Arterial Pressure (MAP) is listed as a subclass of Physiological Data in the preamble; the relationship is direct and valid.,1.0,,,
341,hierarchy,Intracranial Pressure (ICP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,accept_direct,,,,,"Intracranial Pressure (ICP) is listed as a subclass of Physiological Data in the preamble, confirming the subclass relationship directly.",1.0,,,
342,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is a subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
343,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,"Carbon Dioxide is listed as a valid subclass of Physiological Data in the preamble, confirming the subclass relationship.",1.0,,,
344,hierarchy,PbrO2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,accept_direct,,,,,"PbrO2 is listed as a subclass of Physiological Data in the preamble, confirming the hierarchy relationship.",1.0,,,
345,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Brain Tissue Oxygen is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
346,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Carbon Dioxide is a valid subclass of Physiological Data as per the preamble's hierarchy of physiological parameters.,1.0,,,
347,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,accept_direct,,,,,Patient Interventions is explicitly listed as a valid subclass of Therapy in the preamble.,1.0,,,
348,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,accept_direct,,,,,"Guideline Adherence is listed as a valid subclass of Clinical Practice in the preamble, confirming the subclass relationship directly.",1.0,,,
349,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,accept_direct,,,,,Clinical Reminders is explicitly listed as a subclass of Clinical Practice in the preamble.,1.0,,,
350,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,"Outcome Score is listed as a subclass of Outcome in the preamble, confirming the subclass relationship directly.",1.0,,,
351,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,"Mortality is explicitly listed as a subclass of Outcome in the preamble, confirming the hierarchy relationship.",1.0,,,
352,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,Pressure Reactivity Index (PRx) is listed as a subclass of Derived Parameter in the preamble; the subclass relationship is valid.,1.0,,,
353,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,"Physiotherapy is listed as a valid subclass of Nursing Intervention in the preamble, confirming the subclass relationship directly.",1.0,,,
354,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,accept_direct,,,,,ICP Sensor Placement is a valid subclass of Surgical Procedure as per the preamble's classification of surgical procedures in neurointensive care.,1.0,,,
355,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,"White Blood Cell Count is listed as a subclass of Haematology in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
356,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,accept_direct,,,,,Analgesia is explicitly listed as a valid subclass of Baseline Therapy in the preamble.,1.0,,,
357,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Noradrenaline is listed as a subclass of Vasopressors in the preamble, confirming the subclass relationship directly.",1.0,,,
358,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,accept_direct,,,,,Anti-pyretics is explicitly listed as a subclass of Baseline Therapy in the preamble.,1.0,,,
359,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,accept_direct,,,,,"Paralysis is explicitly listed as a subclass of Baseline Therapy in the preamble; thus, the triple is valid as stated.",1.0,,,
360,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,accept_direct,,,,,Anti-hypertensives is explicitly listed as a subclass of Baseline Therapy in the preamble.,1.0,,,
361,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,"Osmotics is listed as a valid subclass of Secondary Insult Therapy in the preamble; therefore, the subclass relationship holds directly.",1.0,,,
362,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,"Skull Fracture Elevation is listed as a valid subclass of Surgical Procedure in the preamble; therefore, the relationship holds directly.",1.0,,,
363,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Derived Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
364,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,Patient Transport is listed as a valid subclass of Nursing Intervention in the preamble.,1.0,,,
365,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,accept_direct,,,,,Systemic Hypotension is listed as a valid subclass of Secondary Insult in the preamble; the relation is correctly subClassOf.,1.0,,,
366,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,accept_direct,,,,,"Ventilation is listed as a subclass of Baseline Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
367,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,"Routine Nursing Care is listed as a subclass of Nursing Intervention in the preamble; thus, the relationship is valid as subClassOf.",1.0,,,
368,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,accept_direct,,,,,"Antibiotics is explicitly listed as a subclass of Baseline Therapy in the preamble, confirming the hierarchy relationship.",1.0,,,
369,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_direct,,,,,"Hypotension is explicitly listed as a subclass of Secondary Insult in the preamble, confirming the subclass relationship.",1.0,,,
370,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,accept_direct,,,,,"Steroids is explicitly listed as a subclass of Secondary Insult Therapy in the preamble, confirming the direct subclass relationship.",1.0,,,
371,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,accept_direct,,,,,"Arterial Hypotension is listed as a subclass of Systemic Hypotension in the preamble; thus, the relationship is valid and direct.",1.0,,,
372,hierarchy,PbrO2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,"PbrO2 is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
373,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Electrocardiogram (ECG) is explicitly listed as a subclass of Monitoring Data in the preamble, confirming the subclass relationship.",1.0,,,
374,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Respiration Rate is listed as a Core Monitoring Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
375,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Mean Arterial Pressure (MAP) subClassOf Monitoring Data is directly supported by the preamble, which lists MAP as a monitored parameter.",1.0,,,
376,hierarchy,SaO2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"SaO2 subClassOf Monitoring Data is directly supported by the preamble, which lists SaO2 as a monitoring parameter.",1.0,,,
377,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Temperature is listed as a Core Monitoring Parameter in the preamble, confirming the subclass relationship directly.",1.0,,,
378,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,"Reading is explicitly listed as a subclass of Observation in the preamble; therefore, the subclass relationship holds directly.",1.0,,,
379,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,accept_direct,,,,,"Parameter subClassOf Observation is supported by the preamble, which defines Parameter as a physiological variable that is measured and recorded, aligning with Observation.",1.0,,,
380,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,accept_direct,,,,,"Machine is listed as a valid subclass of Sensor in the preamble; thus, the subclass relationship holds directly.",1.0,,,
381,hierarchy,SaO2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,SaO2 subClassOf Core Monitoring Parameter is explicitly listed in the preamble as a valid subclass relationship.,1.0,,,
382,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Core Monitoring Parameter in the preamble; therefore, the relationship is valid as stated.",1.0,,,
383,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,"CVP is listed as a subclass of Core Monitoring Parameter in the preamble, thus the relationship holds directly.",1.0,,,
384,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,accept_direct,,,,,"Head Injury is listed as a subclass of Brain Injury in the preamble, confirming the subclass relationship directly.",1.0,,,
385,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,accept_direct,,,,,"Neurological Injury is listed as a subclass of Brain Injury in the preamble; thus, the subclass relationship is valid.",1.0,,,
386,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,accept_direct,,,,,Coma is listed as a subclass of Brain Injury in the preamble; the relation is valid as per the hierarchy.,1.0,,,
387,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,accept_direct,,,,,"Hypertension is a valid subclass of Secondary Insult as per the preamble, which lists Hypertension under Secondary Insult.",1.0,,,
388,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,accept_direct,,,,,"Sepsis is listed as a valid subclass of Condition in the preamble, and Secondary Insult is a subclass of Insult, making the hierarchy valid.",1.0,,,
389,hierarchy,Adrenaline,subClassOf,Arterial Pressors,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,accept_direct,,,,,"Adrenaline is a subclass of Arterial Pressors as it is used in secondary insult therapy, aligning with the preamble's classification.",0.9,,,
390,hierarchy,Noradrenaline,subClassOf,Arterial Pressors,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,accept_direct,,,,,"Noradrenaline is a subclass of Arterial Pressors, as it is used in secondary insult therapy, which is listed in the preamble.",0.9,,,
391,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,"Derived Parameter is explicitly listed as a subclass of Monitoring Data in the preamble; thus, the subclass relationship holds directly.",1.0,,,
392,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,accept_direct,,,,,"Probable Error subClassOf Data Quality Assessment is valid as per the preamble, which states that Probable Error is a type of Data Quality Assessment.",1.0,,,
393,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",accept_direct,,,,,"Bedside Intervention is listed as a valid subclass of Nursing Intervention in the preamble; thus, the relationship is valid as subClassOf.",1.0,,,
394,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Parameter in the preamble, confirming the subclass relationship directly.",1.0,,,
395,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Brain Temperature is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
396,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Microdialysis is listed as a valid subclass of Optional Monitoring Parameter in the preamble; therefore, the relation is correctly subClassOf.",1.0,,,
397,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,Evacuation of Mass Lesion is explicitly listed as a subclass of Surgical Procedure in the preamble.,1.0,,,
398,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,accept_direct,,,,,Adrenaline is a subclass of Vasopressors as per the preamble which lists Vasopressors as a category of medications used in critical care.,0.95,,,
399,hierarchy,Extracranial Injury,subClassOf,Injuries,45.9% presented with an additional extracranial injury,accept_direct,,,,,Extracranial Injury is a valid subclass of Injuries as it represents a type of physical damage resulting from external force or trauma.,0.95,,,
400,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,[inferred] cluster completion,accept_direct,,,,,Bedside Intervention is listed as a valid subclass of Nursing Intervention in the preamble; the relation is subClassOf.,1.0,,,
401,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,[inferred] cluster completion,accept_direct,,,,,"Routine Nursing Care is explicitly listed as a subclass of Nursing Intervention in the preamble; therefore, the triple holds directly.",1.0,,,
402,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"White Blood Cell Count is listed as a valid subclass of Haematology in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
403,hierarchy,Sodium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,1.0,,,
404,hierarchy,Haematocrit,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,Haematocrit is a valid subclass of Haematology as per the preamble's classification of analytes under their respective panels.,1.0,,,
405,hierarchy,Haematology,subClassOf,Laboratory Values,[inferred] cluster completion,accept_direct,,,,,Haematology is a valid subclass of Laboratory Values as per the preamble's classification of analytes and panels.,1.0,,,
406,hierarchy,Haematocrit,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"Haematocrit is listed as a valid subclass of Haematology in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
407,hierarchy,Haemoglobin,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"Haemoglobin is a valid subclass of Haematology as it pertains to blood values, which is explicitly supported by the preamble.",0.95,,,
408,hierarchy,Potassium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,Potassium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation is correctly subClassOf.,1.0,,,
409,hierarchy,Sodium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,1.0,,,
410,hierarchy,Possible Error,subClassOf,Data Quality Assessment,[inferred] cluster completion,accept_direct,,,,,"Possible Error subClassOf Data Quality Assessment is valid as per the preamble, which lists Data Quality Assessment as a class encompassing Possible Error.",1.0,,,
411,hierarchy,Laboratory Values,subClassOf,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,"Laboratory Values is listed as a valid subclass of Monitoring Data in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
412,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] cluster completion,accept_direct,,,,,"Physiotherapy is listed as a valid subclass of Nursing Intervention in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
413,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] cluster completion,accept_direct,,,,,Analgesia is explicitly listed as a valid subclass of Baseline Therapy in the preamble.,1.0,,,
414,hierarchy,Potassium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,Potassium is listed as a valid subclass of Biochemistry in the preamble; the relation is correctly subClassOf.,1.0,,,
415,hierarchy,SjO2,subClassOf,Core Monitoring Parameter,[inferred] cluster completion,accept_direct,,,,,SjO2 is listed as a valid subclass of Core Monitoring Parameter in the preamble; the relation is subClassOf.,1.0,,,
416,hierarchy,Haematocrit,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"Haematocrit is listed as a valid subclass of Haematology in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
417,hierarchy,Haemoglobin,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"Haemoglobin is listed as a valid subclass of Haematology in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
418,hierarchy,Sodium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,1.0,,,
419,hierarchy,Carbon Dioxide,subClassOf,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,Carbon Dioxide is a valid subclass of Partial Pressure of Carbon Dioxide as both are related to respiratory function assessment; the relation is subClassOf as per the preamble.,0.95,,,
420,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Monitoring Data,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Monitoring Data in the preamble, confirming the hierarchical relationship.",1.0,,,
421,hierarchy,CVP,subClassOf,Monitoring Data,physiological monitoring data,accept_direct,,,,,CVP is listed as a subclass of Monitoring Data in the preamble; the relation is subClassOf as required.,1.0,,,
422,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,"This work attempts to leverage those advantages by providing a 'near real-time' ability to monitor clinical guideline adherence, as well as providing measurable quantitative feedback.",accept_direct,,,,,Guideline Adherence subClassOf Clinical Practice is explicitly stated in the preamble as a valid subclass relationship.,1.0,,,
423,hierarchy,Heart Rate,subClassOf,Monitoring Data,Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry),accept_direct,,,,,Heart Rate is listed as a subclass of Monitoring Data in the preamble; the relationship is hierarchical and valid.,1.0,,,
424,hierarchy,SaO2,subClassOf,Monitoring Data,Pulse Oximetry (SaO2),accept_direct,,,,,"SaO2 is listed as a subclass of Monitoring Data in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
425,hierarchy,Temperature,subClassOf,Monitoring Data,Temperature (sources: rectal=oesophageal= bladder=skin),accept_direct,,,,,Temperature is a valid subclass of Monitoring Data as per the preamble's classification of physiological parameters.,1.0,,,
426,hierarchy,EtCO2,subClassOf,Monitoring Data,End-Tidal CO2 (EtCO2),accept_direct,,,,,"EtCO2 is listed as a valid subclass of Monitoring Data in the preamble; thus, the subclass relationship is correct.",1.0,,,
427,hierarchy,Jugular Venous Oxygen Saturation,subClassOf,Monitoring Data,Jugular Venous Oxygen Saturation (SjO2),accept_direct,,,,,Jugular Venous Oxygen Saturation is a valid subclass of Monitoring Data as per the preamble's classification of physiological parameters.,1.0,,,
428,hierarchy,Transcranial Doppler,subClassOf,Monitoring Data,Transcranial Doppler (TCD),accept_direct,,,,,Transcranial Doppler is a valid subclass of Monitoring Data as per the preamble's classification of monitoring parameters.,1.0,,,
429,hierarchy,End-tidal Carbon Dioxide,subClassOf,Monitoring Data,has monitoring data(EtCO2 → Monitoring Data),accept_direct,,,,,End-tidal Carbon Dioxide is a valid subclass of Monitoring Data as per the preamble's hierarchy of monitoring parameters.,1.0,,,
430,hierarchy,NIBP,subClassOf,Monitoring Data,has monitoring data(Mean Arterial Pressure → Monitoring Data),accept_direct,,,,,"NIBP subClassOf Monitoring Data is directly supported by the preamble, which lists NIBP as an optional monitoring parameter under Monitoring Data.",1.0,,,
431,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] cluster completion,accept_direct,,,,,"Ventilation is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
432,hierarchy,Heart Rate,subClassOf,Monitoring Data,[inferred] cluster completion,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
433,hierarchy,NIBP,subClassOf,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,NIBP is listed as an optional monitoring parameter under Monitoring Data in the preamble; the relationship is valid as a subclass of.,1.0,,,
434,hierarchy,Peripheral Temperature,subClassOf,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,Peripheral Temperature is listed as a valid subclass of Monitoring Data in the preamble; the relation is correctly subClassOf.,1.0,,,
435,hierarchy,Temperature,subClassOf,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,"Temperature is listed as a subclass of Monitoring Data in the preamble; thus, the relation is valid.",1.0,,,
436,hierarchy,Cardiac Output,subClassOf,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,"Cardiac Output is listed as a valid subclass of Monitoring Data in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
437,hierarchy,Fluids,subClassOf,Baseline Therapy,[inferred] cluster completion,accept_direct,,,,,"Fluids is listed as a valid subclass of Baseline Therapy in the preamble, confirming the subclass relationship.",1.0,,,
438,hierarchy,Glucose,subClassOf,Laboratory Values,[inferred] cluster completion,accept_direct,,,,,"Glucose subClassOf Laboratory Values is valid as analytes are subclasses of their respective panels, as stated in the preamble.",0.95,,,
439,hierarchy,Nutrition,subClassOf,Baseline Therapy,[inferred] cluster completion,accept_direct,,,,,"Nutrition is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
440,hierarchy,Hypothermia Therapy,subClassOf,Baseline Therapy,[inferred] cluster completion,reject,,,,,Hypothermia Therapy is not a subclass of Baseline Therapy; it is a specific treatment rather than a standard ICU therapy category.,0.9,,,
441,hierarchy,SaO2,subClassOf,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,"SaO2 is listed as a valid subclass of Monitoring Data in the preamble; thus, the relationship is directly valid.",1.0,,,
442,hierarchy,EtCO2,subClassOf,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,"EtCO2 is listed as a subclass of Monitoring Data in the preamble, confirming the subclass relationship directly.",1.0,,,
443,hierarchy,Haemoglobin,subClassOf,Laboratory Values,[inferred] cluster completion,accept_direct,,,,,"Haemoglobin is listed as a valid subclass of Laboratory Values in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
444,hierarchy,Nursing Intervention,subClassOf,Therapy,[inferred] cluster completion,accept_direct,,,,,"Nursing Intervention is listed as a valid subclass of Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
