triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
393,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,accept_direct,,,,,Antibiotics is correctly classified as a subclass of Baseline Therapy.,0.95,,,
394,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_direct,,,,,Hypotension is correctly classified as a subclass of Secondary Insult.,0.9,,,
395,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,accept_direct,,,,,Steroids is correctly classified as a subclass of Secondary Insult Therapy.,0.95,,,
396,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,accept_direct,,,,,"Arterial Hypotension is a subclass of Systemic Hypotension, which is clinically accurate.",0.95,,,
397,hierarchy,Pbro2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,PbrO2 is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
398,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",reject,,,,,Electrocardiogram (ECG) is not a subclass of Monitoring Data as defined in the ontology.,0.9,,,
399,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Respiration Rate is correctly classified as a subclass of Core Monitoring Parameter.,0.95,,,
400,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Mean Arterial Pressure (MAP) is a subclass of Monitoring Data as it is a core monitoring parameter.,0.95,,,
401,hierarchy,Sao2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,SaO2 is a subclass of Monitoring Data as it is a core monitoring parameter.,0.95,,,
402,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Temperature is indeed a Core Monitoring Parameter in neurointensive care.,0.95,,,
403,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,reject,,,,,The relationship between Reading and Observation does not hold as defined; Reading is not a subclass of Observation.,0.85,,,
404,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,reject,,,,,The relationship between Parameter and Observation does not hold as defined; Parameter is not a subclass of Observation.,0.9,,,
405,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,reject,,,,,The relationship between Machine and Sensor does not hold in the context of the defined ontology.,0.9,,,
406,hierarchy,Sao2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,Sao2 is correctly classified as a subclass of Core Monitoring Parameter.,0.95,,,
407,hierarchy,CPP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,CPP is correctly classified as a subclass of Core Monitoring Parameter.,0.95,,,
408,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,CVP is correctly classified as a subclass of Core Monitoring Parameter.,0.95,,,
409,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,reject,,,,,Head Injury is not a subclass of Brain Injury in the context of the defined ontology.,0.9,,,
410,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,reject,,,,,Neurological Injury is not a subclass of Brain Injury as defined in the ontology.,0.9,,,
411,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,accept_direct,,,,,Coma is a recognized subclass of Brain Injury in the context of TBI.,0.95,,,
412,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,reject,,,,,"Hypertension is a condition, but it is not a subclass of Secondary Insult as defined in the ontology.",0.9,,,
413,hierarchy,Respiratory Distress Syndrome,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Respiratory Distress Syndrome is organized under Secondary Insult,reject,,,,,"Respiratory Distress Syndrome is not a subclass of Secondary Insult, as it is a distinct condition.",0.9,,,
414,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,accept_direct,,,,,Sepsis is correctly classified as a subclass of Secondary Insult.,0.9,,,
415,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,reject,,,,,Adrenaline is not classified as a subclass of Therapy in the BrainIT Ontology.,0.9,,,
416,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,revise,4.2,Noradrenaline,subClassOf,Secondary Insult Therapy,Noradrenaline should be classified under 'Secondary Insult Therapy' instead of 'Therapy'.,0.85,Noradrenaline is more specifically classified under Secondary Insult Therapy.,0.9,
417,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,reject,,,,,Derived Parameter is not a subclass of Monitoring Data; they represent different concepts.,0.9,,,
418,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,reject,,,,,Probable Error is not a subclass of Data Quality Assessment; they represent different concepts.,0.9,,,
419,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",accept_direct,,,,,"Bedside Intervention is a specific type of Nursing Intervention, making the subclass relationship valid.",0.95,,,
420,hierarchy,CPP,subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,CPP is a specific type of parameter related to physiological measurement.,0.95,,,
421,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Brain Temperature is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
422,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Microdialysis is correctly classified as a subclass of Optional Monitoring Parameter.,0.95,,,
423,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,Evacuation of Mass Lesion is correctly classified as a subclass of Surgical Procedure.,0.95,,,
424,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,accept_direct,,,,,Adrenaline is correctly classified as a subclass of Vasopressors in the context of critical care.,0.95,,,
