triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
326,relation,Extra Ventricular Drain Placement,hasMonitoringData,Laboratory Values,[inferred] cluster completion,revise,4.4,Extra Ventricular Drain Placement,isMonitoredBy,Monitoring Data,"The relation 'hasMonitoringData' is incorrect; 'Extra Ventricular Drain Placement' should be associated with specific monitoring parameters instead of 'Laboratory Values', which are analytes.",0.85,"Extra Ventricular Drain Placement should be associated with monitoring parameters, hence the relation should be isMonitoredBy instead of hasMonitoringData.",0.9,
327,relation,Laboratory Values,is associated with,Routine Nursing Care,[inferred] cluster completion,accept_indirect,,,,,"Laboratory Values is associated with Routine Nursing Care indirectly through the context of patient management in the ICU, where lab tests inform nursing interventions.",0.7,,,low_evidence
328,relation,Nursing Intervention,hasNursingIntervention,Intensive Care Management,[inferred] cluster completion,accept_direct,,,,,"Nursing Intervention is a subclass of Therapy, and Intensive Care Management is a valid context for such interventions, making the relationship valid directly.",0.9,,,
329,relation,Routine Nursing Care,is associated with,Clinical Assessment,[inferred] cluster completion,accept_direct,,,,,Routine Nursing Care is associated with Clinical Assessment as both are valid classes within neurointensive care practices.,0.9,,,
330,relation,Session,has timepoint,Laboratory Values,[inferred] cluster completion,accept_indirect,,,,,The relationship 'Session has timepoint Laboratory Values' is valid through 'Session hasMonitoringData Monitoring Data' and 'Monitoring Data hasLaboratoryValue Laboratory Values'.,0.7,,,low_evidence
331,relation,Cerebral Perfusion Pressure (CPP),is a risk factor for,Traumatic Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is a risk factor for Traumatic Intracranial Hypertension as both are clinically relevant concepts in neurointensive care.,0.9,,,
332,relation,Intracranial Hypertension,worsens,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,accept_direct,,,,,"Intracranial Hypertension worsens Cerebral Perfusion Pressure (CPP) is clinically valid as elevated ICP negatively impacts CPP, directly linking the two conditions.",0.95,,,
333,relation,Intracranial Pressure (ICP),is influenced by,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_direct,,,,,"Intracranial Pressure (ICP) is influenced by Mean Cerebral Perfusion Pressure, which is a valid relationship in neurointensive care.",0.95,,,
334,relation,Mean Cerebral Perfusion Pressure,calculates,Intracranial Pressure (ICP),[inferred] cluster completion,accept_indirect,,,,,"Mean Cerebral Perfusion Pressure calculates from MAP and ICP, thus indirectly relates to Intracranial Pressure through the calculation process.",0.85,,,
335,relation,Mean Intracranial Pressure,is a condition of,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,Mean Intracranial Pressure is a measurable parameter that directly relates to Intracranial Hypertension as it indicates elevated pressure within the skull.,0.9,,,
336,relation,Traumatic Intracranial Hypertension,affects outcome,Intracranial Hypertension,[inferred] cluster completion,accept_indirect,,,,,Traumatic Intracranial Hypertension affects outcome via the path: Traumatic Intracranial Hypertension → isAConditionOf → Intracranial Hypertension → affectsOutcome → Outcome.,0.85,,,
337,relation,Carbon Dioxide,is monitored by,End-tidal Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,"Carbon Dioxide is monitored by End-tidal Carbon Dioxide as it is a measurement of the concentration of carbon dioxide in exhaled air, directly assessing respiratory function.",0.95,,,
338,relation,Carbon Dioxide,has laboratory value,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,revise,4.9,Carbon Dioxide,subClassOf,Partial Pressure of Carbon Dioxide,Carbon Dioxide is an analyte and Partial Pressure of Carbon Dioxide is a panel; the relation should be subClassOf instead of has laboratory value.,0.9,"Carbon Dioxide→Partial Pressure of Carbon Dioxide is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
339,relation,End-tidal Carbon Dioxide,assesses,Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,"End-tidal Carbon Dioxide assesses Carbon Dioxide as it measures the concentration of CO2 in exhaled air, directly relating the two classes.",0.95,,,
340,relation,Partial Pressure of Carbon Dioxide,is associated with,Carbon Dioxide,[inferred] cluster completion,accept_indirect,,,,,"Partial Pressure of Carbon Dioxide is associated with Carbon Dioxide via the relationship of measuring respiratory function, linking them through the concept of physiological monitoring.",0.85,,,
341,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,"Decompressive Craniectomy is listed as a valid subclass of Surgical Procedure in the preamble; thus, the subclass relationship is valid.",1.0,,,
342,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,"The preamble states that 'Secondary Insult' is a valid subclass of 'Insult', confirming the hierarchy relationship directly.",1.0,,,
343,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,accept_direct,,,,,Secondary Insult is explicitly listed as a subclass of Condition in the preamble; the relationship holds directly.,1.0,,,
344,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,accept_direct,,,,,"Core Monitoring Parameter is explicitly listed as a subclass of Monitoring Data in the preamble; thus, the relationship is valid.",1.0,,,
345,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,"Heart Rate is explicitly listed as a subclass of Core Monitoring Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
346,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is explicitly listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
347,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Intracranial Pressure is a valid subclass of Core Monitoring Parameter as per the preamble's hierarchy.,1.0,,,
348,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Cerebral Perfusion Pressure is listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
349,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,Pressure Reactivity Index (PRx) is listed as a subclass of Core Monitoring Parameter in the preamble; hence the relationship is valid.,1.0,,,
350,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,accept_direct,,,,,Monitoring Time is a valid subclass of Monitoring Data as per the preamble's hierarchy of monitoring concepts.,1.0,,,
351,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,accept_direct,,,,,"Baseline Therapy is listed as a valid subclass of Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
352,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,accept_direct,,,,,"Barbiturates is listed as a valid subclass of Secondary Insult Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
353,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,accept_direct,,,,,"Traumatic Brain Injury is listed as a valid subclass of Condition in the preamble; thus, the subclass relationship holds directly.",1.0,,,
354,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,accept_direct,,,,,"Sepsis is listed as a valid subclass of Condition in the preamble; thus, the subclass relationship holds directly.",1.0,,,
355,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,"GCS Assessment is explicitly listed as a subclass of Clinical Assessment in the preamble; thus, the subclass relationship holds directly.",1.0,,,
356,hierarchy,Guideline Adherence,subClassOf,Guideline,[inferred] Chain-of-Layer: Guideline Adherence is organized under Guideline,reject,,,,,Guideline Adherence is not a subclass of Guideline; they represent different concepts in clinical practice and do not hold a subclass relationship.,0.9,,,
357,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematocrit is listed as a valid subclass of Haematology in the preamble; the relationship is correctly classified as subClassOf.,1.0,,,
358,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,TCD subClassOf Optional Monitoring Parameter is directly supported by the preamble's classification of monitoring parameters.,1.0,,,
359,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,accept_direct,,,,,Optional Monitoring Parameter is listed as a valid subclass of Monitoring Data in the preamble.,1.0,,,
360,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Intracranial Pressure (ICP) is explicitly listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
361,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Removal of Foreign Body is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
362,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Peripheral Temperature is listed as a valid subclass of Optional Monitoring Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
363,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.95,,,
364,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Fluids is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
365,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Extra Ventricular Drain Placement is a valid subclass of Surgical Procedure as per the preamble's classification of surgical procedures.,1.0,,,
366,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,EtCO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble.,1.0,,,
367,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,SjO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
368,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,Blood Gases is listed as a valid subclass of Laboratory Values in the preamble; the relation is correctly subClassOf.,1.0,,,
369,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haemoglobin is a valid subclass of Haematology as per the preamble's classification of analytes under their respective panels.,0.95,,,
370,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Glucose is a valid subclass of Biochemistry as analytes are subclasses of their parent panel, which is explicitly stated in the preamble.",1.0,,,
371,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Anterior Fossa Repair is listed as a valid subclass of Surgical Procedure in the preamble; thus, the subclass relationship holds directly.",1.0,,,
372,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,Secondary Insult Treatment is a subclass of Secondary Insult Therapy as per the preamble's hierarchy for therapy classifications.,1.0,,,
373,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"NIBP is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship holds directly.",1.0,,,
374,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematology is a valid subclass of Laboratory Values as per the preamble's classification of analytes and panels.,1.0,,,
375,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Sedation is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship is correct.",1.0,,,
376,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,accept_direct,,,,,"CT Scan Assessment is listed as a subclass of Clinical Assessment in the preamble; thus, the relationship is valid as subClassOf.",1.0,,,
377,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Cardiac Output is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
378,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,"Nutrition is explicitly listed as a valid subclass of Baseline Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
379,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,"Pupil Assessment is explicitly listed as a subclass of Clinical Assessment in the preamble; thus, the relationship holds directly.",1.0,,,
380,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,accept_direct,,,,,Potassium is a valid subclass of Biochemistry as stated in the preamble; the relationship holds directly.,1.0,,,
381,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,accept_direct,,,,,Possible Error is explicitly listed as a valid subclass of Data Quality Assessment in the preamble.,1.0,,,
382,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,accept_direct,,,,,"Biochemistry is listed as a subclass of Laboratory Values in the preamble, confirming the direct subclass relationship.",1.0,,,
383,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,"Arterial Pressors is listed as a valid subclass of Secondary Insult Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
384,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,"The preamble explicitly states that 'Secondary Insult Therapy' is a subclass of 'Therapy', confirming the hierarchy relationship directly.",1.0,,,
385,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,accept_direct,,,,,"Intracranial Hypertension is explicitly listed as a subclass of Secondary Insult in the preamble, confirming the direct subclass relationship.",1.0,,,
386,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,accept_direct,,,,,"Jugular Venous Desaturation is listed as a subclass of Secondary Insult in the preamble, confirming the hierarchical relationship.",1.0,,,
387,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,GOSe Outcome is listed as a subclass of Outcome in the preamble; the relationship holds directly.,1.0,,,
388,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,"CVP is listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
389,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,accept_direct,,,,,"Acute Respiratory Distress Syndrome is listed as a valid subclass of Secondary Insult in the preamble; thus, the relationship holds directly.",1.0,,,
390,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,accept_direct,,,,,Traumatic Brain Injury is a subclass of Brain Injury as stated in the preamble; this relationship is directly supported.,1.0,,,
391,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,accept_direct,,,,,"Arterial Hypotension is listed as a subclass of Secondary Insult in the preamble; thus, the relationship is valid and direct.",1.0,,,
392,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,accept_direct,,,,,"Brain Injury is listed as a valid subclass of Condition in the preamble, confirming the subclass relationship directly.",1.0,,,
393,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,accept_direct,,,,,"Secondary Brain Injury is listed as a valid subclass of Brain Injury in the preamble; thus, the subclass relationship is correct.",1.0,,,
394,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,accept_direct,,,,,"Cerebrovascular Autoregulation subClassOf Secondary Insult is directly supported by the preamble, which lists Secondary Insult as encompassing secondary complications.",0.95,,,
395,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,accept_direct,,,,,"Adverse Event subClassOf Condition is supported by the preamble, which lists Adverse Event as a valid subclass of Condition.",1.0,,,
396,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,accept_direct,,,,,"Heart Rate is listed as a subclass of Physiological Data in the preamble; thus, the relationship holds directly.",1.0,,,
397,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,accept_direct,,,,,"Mean Arterial Pressure (MAP) is listed as a subclass of Physiological Data in the preamble; thus, the subclass relationship is valid.",1.0,,,
398,hierarchy,Intracranial Pressure (ICP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,accept_direct,,,,,Intracranial Pressure (ICP) is explicitly listed as a subclass of Physiological Data in the preamble.,1.0,,,
399,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Physiological Data in the preamble; thus, the relationship holds directly.",1.0,,,
400,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Carbon Dioxide is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
401,hierarchy,PbrO2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,accept_direct,,,,,PbrO2 is listed as a subclass of Physiological Data in the preamble; the relationship is direct and valid.,1.0,,,
402,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,accept_direct,,,,,"Partial Pressure of Brain Tissue Oxygen is a subclass of Physiological Data, as per the preamble's classification of physiological parameters.",1.0,,,
403,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Carbon Dioxide is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,0.95,,,
404,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,accept_direct,,,,,Patient Interventions is explicitly listed as a valid subclass of Therapy in the preamble.,1.0,,,
405,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,accept_direct,,,,,"Guideline Adherence is explicitly listed as a subclass of Clinical Practice in the preamble, confirming the subclass relationship.",1.0,,,
406,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,accept_direct,,,,,"Clinical Reminders subClassOf Clinical Practice is directly supported by the preamble, which lists Clinical Reminders as part of Clinical Practice.",1.0,,,
407,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,"Outcome Score is explicitly listed as a subclass of Outcome in the preamble, confirming the subclass relationship.",1.0,,,
408,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,Mortality is explicitly listed as a subclass of Outcome in the preamble.,1.0,,,
409,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,Pressure Reactivity Index (PRx) is listed as a subclass of Derived Parameter in the preamble; the relationship holds directly.,1.0,,,
410,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,"Physiotherapy is listed as a valid subclass of Nursing Intervention in the preamble; thus, the relationship holds directly.",1.0,,,
411,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,accept_direct,,,,,"ICP Sensor Placement is listed as a valid subclass of Surgical Procedure in the preamble; thus, the subclass relationship is correctly established.",1.0,,,
412,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,White Blood Cell Count is a valid subclass of Haematology as per the preamble's classification of analytes under their respective panels.,0.95,,,
413,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,accept_direct,,,,,"Analgesia is explicitly listed as a valid subclass of Baseline Therapy in the preamble, confirming the subclass relationship.",1.0,,,
414,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,Noradrenaline is listed as a valid subclass of Vasopressors in the preamble; the relationship holds directly.,1.0,,,
415,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,accept_direct,,,,,"Anti-pyretics is listed as a valid subclass of Baseline Therapy in the preamble; thus, the hierarchy is correct.",1.0,,,
416,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,accept_direct,,,,,"Paralysis is explicitly listed as a subclass of Baseline Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
417,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,accept_direct,,,,,"Anti-hypertensives subClassOf Baseline Therapy is directly supported by the preamble, which lists Anti-hypertensives as a valid subclass of Baseline Therapy.",1.0,,,
418,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,"Osmotics is explicitly listed as a subclass of Secondary Insult Therapy in the preamble; therefore, the relationship holds directly.",1.0,,,
419,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,Skull Fracture Elevation is explicitly listed as a subclass of Surgical Procedure in the preamble.,1.0,,,
420,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Derived Parameter in the preamble, confirming the subclass relationship.",1.0,,,
421,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,"Patient Transport is listed as a valid subclass of Nursing Intervention in the preamble, confirming the hierarchy relationship directly.",1.0,,,
422,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,accept_direct,,,,,"Systemic Hypotension is explicitly listed as a subclass of Secondary Insult in the preamble; thus, the relationship holds directly.",1.0,,,
423,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,accept_direct,,,,,"Ventilation is listed as a subclass of Baseline Therapy in the preamble, confirming the direct subclass relationship.",1.0,,,
424,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,"Routine Nursing Care is listed as a subclass of Nursing Intervention in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
425,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,accept_direct,,,,,"Antibiotics is explicitly listed as a subclass of Baseline Therapy in the preamble, confirming the hierarchy relationship.",1.0,,,
426,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_direct,,,,,"Hypotension is listed as a valid subclass of Secondary Insult in the preamble; thus, the subclass relationship holds directly.",1.0,,,
427,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,accept_direct,,,,,"Steroids is explicitly listed as a valid subclass of Secondary Insult Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
428,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,accept_direct,,,,,Arterial Hypotension is listed as a subclass of Systemic Hypotension in the preamble; the relation is correctly subClassOf.,1.0,,,
429,hierarchy,PbrO2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,"PbrO2 is listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
430,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Electrocardiogram (ECG) is explicitly listed as a subclass of Monitoring Data in the preamble; the relationship is direct and valid.,1.0,,,
431,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Respiration Rate is listed as a Core Monitoring Parameter in the preamble; the subclass relationship holds directly.,1.0,,,
