triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
380,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,White Blood Cell Count is correctly classified under Haematology as a direct subclass.,0.9,,,
381,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,reject,,,,,Analgesia is not a subclass of Baseline Therapy as defined; the relationship is clinically implausible.,0.9,,,
382,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,Noradrenaline is correctly classified as a subclass of Vasopressors based on its function in medical treatments.,0.9,,,
383,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,reject,,,,,"Anti-pyretics are not a subclass of Baseline Therapy, as they serve a different clinical purpose.",0.9,,,
384,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,reject,,,,,Paralysis is not a subclass of Baseline Therapy; the relationship is clinically implausible.,1.0,,,
385,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,reject,,,,,"Anti-hypertensives are not a subclass of Baseline Therapy, as they do not represent a state of normal carbon dioxide levels.",0.9,,,
386,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,Osmotics is correctly classified as a subclass of Secondary Insult Therapy based on the provided definition.,0.9,,,
387,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,The triple correctly identifies Skull Fracture Elevation as a subclass of Surgical Procedure based on the provided evidence.,0.9,,,
388,hierarchy,CPP,subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is correctly classified as a subclass of Derived Parameter based on its definition.,0.9,,,
389,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,The triple correctly identifies Patient Transport as a subclass of Nursing Intervention based on the provided evidence.,0.9,,,
390,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,reject,,,,,Systemic Hypotension is not a subclass of Secondary Insult; they represent different clinical concepts.,0.9,,,
391,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,reject,,,,,"Mechanical ventilation is not a subclass of Baseline Therapy, as they represent different concepts in clinical practice.",0.9,,,
392,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,The triple correctly represents a direct subclass relationship between routine nursing care and nursing intervention.,0.9,,,
393,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,reject,,,,,"Antibiotics cannot be classified as a subclass of Baseline Therapy, as they serve different clinical purposes.",0.9,,,
394,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_indirect,,,,,"Hypotension is a recognized secondary insult, making the subclass relationship valid through indirect hierarchy.",0.9,,,
395,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,reject,,,,,"Steroids are not a subclass of Secondary Insult Therapy, making the relationship semantically incorrect.",0.9,,,
396,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,reject,,,,,Arterial Hypotension is not a subclass of Systemic Hypotension; they are distinct conditions.,1.0,,,
397,hierarchy,Pbro2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,The triple correctly identifies Pbro2 as a subclass of Optional Monitoring Parameter based on the provided evidence.,0.9,,,
398,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,The triple accurately represents the subclass relationship between Electrocardiogram (ECG) and Monitoring Data.,0.9,,,
399,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Respiration Rate is correctly classified as a subClassOf Core Monitoring Parameter based on its definition and usage in monitoring.,0.9,,,
400,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Mean Arterial Pressure is a specific type of Monitoring Data in the context of neurointensive care.,0.9,,,
401,hierarchy,Sao2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,SaO2 is a specific type of monitoring data related to oxygen saturation measurement.,0.9,,,
402,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Temperature is a specific physiological parameter that directly falls under Core Monitoring Parameter.,0.9,,,
403,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,The triple correctly identifies Reading as a subclass of Observation based on the provided evidence.,0.9,,,
404,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,accept_direct,,,,,The triple correctly identifies Parameter as a subclass of Observation based on the provided definition.,0.9,,,
405,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,reject,,,,,The classification of Machine as a subclass of Sensor is semantically incorrect based on the provided evidence.,0.9,,,
406,hierarchy,Sao2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,Sao2 is correctly classified as a subclass of Core Monitoring Parameter based on the provided evidence.,0.9,,,
407,hierarchy,CPP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is accurately classified as a Core Monitoring Parameter.,0.9,,,
408,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,CVP is correctly classified as a Core Monitoring Parameter.,0.9,,,
409,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,reject,,,,,Head Injury is not a subclass of Brain Injury; it is a specific type of brain injury but not a direct subclass.,0.9,,,
410,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,reject,,,,,Neurological Injury is not a subclass of Brain Injury as they represent different categories of injuries.,0.9,,,
411,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,reject,,,,,"Coma is not a subclass of Brain Injury; it is a condition that can result from various causes, including but not limited to brain injury.",0.9,,,
412,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,reject,,,,,Hypertension is not a subclass of Secondary Insult; they are distinct concepts.,0.9,,,
413,hierarchy,Respiratory Distress Syndrome,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Respiratory Distress Syndrome is organized under Secondary Insult,reject,,,,,Respiratory Distress Syndrome is not a subclass of Secondary Insult; they are distinct clinical entities.,0.9,,,
414,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,reject,,,,,Sepsis is not a subclass of Secondary Insult; they represent different concepts in clinical terminology.,0.9,,,
415,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,reject,,,,,Adrenaline is not a subclass of Therapy; it is a treatment rather than a type of therapy.,0.9,,,
416,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,reject,,,,,Noradrenaline is not a subclass of Therapy; it is a substance used in therapies.,0.9,,,
417,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,The triple correctly identifies Derived Parameter as a subclass of Monitoring Data based on the provided evidence.,0.9,,,
418,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,reject,,,,,The relationship between 'Probable Error' and 'Data Quality Assessment' is not clinically plausible as they belong to different contexts.,0.9,,,
419,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",reject,,,,,"The classes are not semantically aligned as bedside interventions are a subset of nursing interventions, not the other way around.",0.9,,,
420,hierarchy,CPP,subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,CPP is a specific type of parameter related to brain blood flow measurement.,0.9,,,
421,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,The triple correctly identifies Brain Temperature as a subclass of Optional Monitoring Parameter based on the provided evidence.,1.0,,,
422,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,The triple correctly identifies Microdialysis as a subclass of Optional Monitoring Parameter based on the provided evidence.,1.0,,,
423,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,The triple correctly identifies Evacuation of Mass Lesion as a subclass of Surgical Procedure based on the provided evidence.,0.9,,,
424,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Adrenaline is a subclass of Vasopressors, as it constricts blood vessels and raises blood pressure in critical care.",0.9,,,
