triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
321,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,accept_direct,,,,,Optional Monitoring Parameter is listed as a valid subclass of Monitoring Data in the preamble.,1.0,,,
322,hierarchy,ICP,subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"ICP is listed as a valid subclass of Core Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
323,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Removal of Foreign Body is a valid subclass of Surgical Procedure as listed in the preamble.,1.0,,,
324,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Peripheral Temperature is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
325,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation is correctly subClassOf.,1.0,,,
326,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Fluids is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship is correct.",1.0,,,
327,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Extra Ventricular Drain Placement is a valid subclass of Surgical Procedure as per the preamble's hierarchy of surgical interventions.,1.0,,,
328,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,EtCO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
329,hierarchy,Sjo2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Sjo2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble, confirming the subclass relationship directly.",1.0,,,
330,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,Blood Gases is listed as a valid subclass of Laboratory Values in the preamble; the relation is subClassOf.,1.0,,,
331,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Haemoglobin subClassOf Haematology is valid as Haemoglobin is a type of laboratory value assessed through haematology, as per the preamble.",1.0,,,
332,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Glucose subClassOf Biochemistry is valid as glucose is an analyte within the biochemistry panel, as stated in the preamble.",0.95,,,
333,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,reject,,,,,judge output unparseable; defaulted to reject,0.0,,,parse_error
334,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Secondary Insult Treatment is a subclass of Secondary Insult Therapy as defined in the preamble; thus, the relationship holds directly.",1.0,,,
335,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,NIBP is listed as a valid subclass of Optional Monitoring Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
336,hierarchy,Hypotension,subClassOf,Condition,the physiological vital functions are extensively monitored.,reject,,,,,"Hypotension is not a subclass of Condition as defined; Condition is a generic class for all medical conditions, not limited to stroke-related definitions.",0.7,,,low_evidence
337,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematology is listed as a valid subclass of Laboratory Values in the preamble; the relationship holds directly.,1.0,,,
338,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sedation is listed as a valid subclass of Baseline Therapy in the preamble; thus the subclass relationship holds directly.,1.0,,,
339,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,accept_direct,,,,,"CT Scan Assessment is listed as a subclass of Clinical Assessment in the preamble; thus, the relationship is valid as subClassOf.",1.0,,,
340,hierarchy,Hypotension,subClassOf,Septic Shock,Duration of hypotension before initiation of effective antimicrobial therapy is the critical determinant of survival in human septic shock.,reject,,,,,Hypotension is not a subclass of Septic Shock; they are distinct conditions with no hierarchical relationship.,0.95,,,
341,hierarchy,Hypoperfusion,subClassOf,Cerebrovascular Autoregulation,secondary ischemic damage from associated hypoperfusion.,reject,,,,,Hypoperfusion is not a subclass of Cerebrovascular Autoregulation; they are distinct concepts and do not hold a subclass relationship.,0.9,,,
342,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Cardiac Output is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
343,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,"Nutrition is explicitly listed as a valid subclass of Baseline Therapy in the preamble, confirming the subclass relationship.",1.0,,,
344,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,"Pupil Assessment is explicitly listed as a subclass of Clinical Assessment in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
345,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,accept_direct,,,,,Potassium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation is correctly subClassOf.,1.0,,,
346,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,accept_direct,,,,,Possible Error is explicitly listed as a subclass of Data Quality Assessment in the preamble.,1.0,,,
347,hierarchy,Hypertension,subClassOf,Condition,Schema-inferred: Hypertension is a subclass of Condition.,reject,,,,,"Hypertension is not a subclass of Condition; Condition is a generic superclass for all medical conditions, not specifically defined as a type of stroke.",0.9,,,
348,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,accept_direct,,,,,Biochemistry is explicitly listed as a subclass of Laboratory Values in the preamble.,1.0,,,
349,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,Arterial Pressors is listed as a valid subclass of Secondary Insult Therapy in the preamble; the relation is subClassOf.,1.0,,,
350,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,"Secondary Insult Therapy is explicitly listed as a subclass of Therapy in the preamble, confirming the hierarchy relationship.",1.0,,,
351,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,accept_direct,,,,,"Intracranial Hypertension is listed as a subclass of Secondary Insult in the preamble, confirming the direct subclass relationship.",1.0,,,
352,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,accept_direct,,,,,"Jugular Venous Desaturation is listed as a subclass of Secondary Insult in the preamble; thus, the triple holds directly.",1.0,,,
353,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,"GOSe Outcome is explicitly listed as a subclass of Outcome in the preamble; thus, the subclass relationship is valid.",1.0,,,
354,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,CVP is listed as a subclass of Optional Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
355,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,accept_direct,,,,,"Acute Respiratory Distress Syndrome is listed as a valid subclass of Secondary Insult in the preamble; thus, the relationship holds directly.",1.0,,,
356,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,accept_direct,,,,,"Traumatic Brain Injury is explicitly listed as a subclass of Brain Injury in the preamble, confirming the subclass relationship.",1.0,,,
357,hierarchy,Condition,subClassOf,Mortality,"Clinical management of this population is focused on minimising tivity, disease severity and mortality is related to the partial pressure of any secondary injury, such as ischemia or raised intracranial pressure brain tissue oxygen (PbtO2) .",reject,,,,,Condition is not a subclass of Mortality; they are distinct classes with no hierarchical relationship in the preamble.,0.9,,,
358,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,accept_direct,,,,,"Arterial Hypotension is explicitly listed as a subclass of Secondary Insult in the preamble, confirming the hierarchy relationship.",1.0,,,
359,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,accept_direct,,,,,"Brain Injury is explicitly listed as a subclass of Condition in the preamble, confirming the hierarchy relationship.",1.0,,,
360,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,accept_direct,,,,,"Secondary Brain Injury is listed as a valid subclass of Brain Injury in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
361,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,accept_direct,,,,,"Cerebrovascular Autoregulation is listed as a valid subclass of Secondary Insult in the preamble; thus, the subclass relationship holds directly.",1.0,,,
362,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,accept_direct,,,,,Adverse Event is listed as a valid subclass of Condition in the preamble; the relationship holds directly as a subclass relationship.,1.0,,,
363,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,accept_direct,,,,,Heart Rate is listed as a subclass of Physiological Data in the preamble; hence the relation is valid as subClassOf.,1.0,,,
364,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,accept_direct,,,,,"Mean Arterial Pressure (MAP) is listed as a subclass of Physiological Data in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
365,hierarchy,ICP,subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,accept_direct,,,,,ICP is listed as a subclass of Physiological Data in the preamble; the relationship is valid as stated.,1.0,,,
366,hierarchy,CPP,subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,accept_direct,,,,,"CPP is listed as a subclass of Physiological Data in the preamble, confirming the direct subclass relationship.",1.0,,,
367,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,"Carbon Dioxide is listed as a subclass of Physiological Data in the preamble, confirming the subclass relationship directly.",1.0,,,
368,hierarchy,Pbro2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,accept_direct,,,,,Pbro2 is listed as a subclass of Physiological Data in the preamble; the relationship is valid and direct.,1.0,,,
369,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Brain Tissue Oxygen is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
370,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Carbon Dioxide is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
371,hierarchy,Hypothermia Therapy,subClassOf,Baseline Therapy,[inferred] Chain-of-Layer: Hypothermia Therapy is organized under Therapy,reject,,,,,"Hypothermia Therapy is not a subclass of Baseline Therapy; it is a specific therapy under the broader category of Therapy, not a state of carbon dioxide levels.",0.9,,,
372,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,accept_direct,,,,,Patient Interventions is explicitly listed as a valid subclass of Therapy in the preamble.,1.0,,,
373,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,accept_direct,,,,,Guideline Adherence is listed as a valid subclass of Clinical Practice in the preamble; the relation is subClassOf.,1.0,,,
374,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,accept_direct,,,,,Clinical Reminders is explicitly listed as a subclass of Clinical Practice in the preamble.,1.0,,,
375,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,"Outcome Score is listed as a valid subclass of Outcome in the preamble; thus, the subclass relationship holds directly.",1.0,,,
376,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,"Mortality is listed as a subclass of Outcome in the preamble, confirming the direct subclass relationship.",1.0,,,
377,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,"Pressure Reactivity Index (PRx) is listed as a subclass of Derived Parameter in the preamble, confirming the hierarchical relationship.",1.0,,,
378,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,"Physiotherapy is listed as a valid subclass of Nursing Intervention in the preamble; thus, the relation holds directly.",1.0,,,
379,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,accept_direct,,,,,ICP Sensor Placement subClassOf Surgical Procedure is validated by the preamble which lists it as a valid subclass of Surgical Procedure.,1.0,,,
380,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,White Blood Cell Count is listed as a subclass of Haematology in the preamble; the relationship is valid and direct.,1.0,,,
381,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,accept_direct,,,,,"Analgesia is explicitly listed as a subclass of Baseline Therapy in the preamble, confirming the hierarchy relationship.",1.0,,,
382,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Noradrenaline is listed as a subclass of Vasopressors in the preamble; thus, the relationship holds directly.",1.0,,,
383,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,accept_direct,,,,,"Anti-pyretics is listed as a valid subclass of Baseline Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
384,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,accept_direct,,,,,Paralysis is explicitly listed as a subclass of Baseline Therapy in the preamble.,1.0,,,
385,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,accept_direct,,,,,Anti-hypertensives is explicitly listed as a subclass of Baseline Therapy in the preamble.,1.0,,,
386,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,Osmotics is listed as a valid subclass of Secondary Insult Therapy in the preamble; hence the relationship holds directly.,1.0,,,
387,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,"Skull Fracture Elevation is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relationship holds directly.",1.0,,,
388,hierarchy,CPP,subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,"CPP is listed as a subclass of Derived Parameter in the preamble, confirming the subclass relationship directly.",1.0,,,
389,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,"Patient Transport is listed as a valid subclass of Nursing Intervention in the preamble; therefore, the relationship holds directly.",1.0,,,
390,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,accept_direct,,,,,"Systemic Hypotension is listed as a valid subclass of Secondary Insult in the preamble, confirming the subclass relationship.",1.0,,,
391,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,accept_direct,,,,,"Ventilation is listed as a subclass of Baseline Therapy in the preamble, confirming the direct subclass relationship.",1.0,,,
392,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,"Routine Nursing Care is listed as a subclass of Nursing Intervention in the preamble; thus, the subclass relationship holds directly.",1.0,,,
393,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,accept_direct,,,,,Antibiotics is listed as a valid subclass of Baseline Therapy in the preamble; the subclass relationship holds directly.,1.0,,,
394,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_direct,,,,,"Hypotension is listed as a valid subclass of Secondary Insult in the preamble; thus, the subclass relationship holds directly.",1.0,,,
395,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,accept_direct,,,,,"Steroids is listed as a valid subclass of Secondary Insult Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
396,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,accept_direct,,,,,Arterial Hypotension is a subclass of Systemic Hypotension as per the preamble's classification of secondary insults; this relationship holds directly.,0.9,,,
397,hierarchy,Pbro2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,"Pbro2 is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble, confirming the subclass relationship directly.",1.0,,,
398,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Electrocardiogram (ECG) is listed as a valid subclass of Monitoring Data in the preamble; thus, the subclass relationship holds directly.",1.0,,,
399,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Respiration Rate is listed as a valid subclass of Core Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
400,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Mean Arterial Pressure (MAP) is listed as a subclass of Monitoring Data in the preamble.,1.0,,,
401,hierarchy,Sao2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,SaO2 is listed as a subclass of Monitoring Data in the preamble; the relationship is direct and valid.,1.0,,,
402,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Temperature is listed as a Core Monitoring Parameter in the preamble; the subclass relationship is valid.,1.0,,,
403,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,Reading is explicitly listed as a subclass of Observation in the preamble; the relation is subClassOf.,1.0,,,
404,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,accept_direct,,,,,Parameter is a valid subclass of Observation as per the preamble's classification of physiological measurements.,1.0,,,
405,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,accept_direct,,,,,"Machine is listed as a subclass of Sensor in the preamble, confirming the subclass relationship directly.",1.0,,,
406,hierarchy,Sao2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,"Sao2 is listed as a subclass of Core Monitoring Parameter in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
407,hierarchy,CPP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,"CPP subClassOf Core Monitoring Parameter is directly supported by the preamble, which lists CPP as a subclass of Core Monitoring Parameter.",1.0,,,
408,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,CVP is listed as a subclass of Core Monitoring Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
409,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,accept_direct,,,,,"Head Injury is a valid subclass of Brain Injury as stated in the preamble, confirming the hierarchical relationship.",1.0,,,
410,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,accept_direct,,,,,"Neurological Injury is listed as a subclass of Brain Injury in the preamble, confirming the subclass relationship directly.",1.0,,,
411,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,accept_direct,,,,,"Coma is explicitly listed as a subclass of Brain Injury in the preamble, validating the subClassOf relationship directly.",1.0,,,
412,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,accept_direct,,,,,"Hypertension is listed as a valid subclass of Secondary Insult in the preamble; thus, the subclass relationship is correct.",1.0,,,
413,hierarchy,Respiratory Distress Syndrome,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Respiratory Distress Syndrome is organized under Secondary Insult,reject,,,,,Respiratory Distress Syndrome is not listed as a subclass of Secondary Insult in the preamble; the relationship does not hold between these classes.,0.9,,,
414,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,accept_direct,,,,,"Sepsis is listed as a valid subclass of Secondary Insult in the preamble, confirming the subclass relationship directly.",1.0,,,
415,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,accept_direct,,,,,"Adrenaline is listed as a valid subclass of Therapy in the preamble; thus, the relationship is directly supported.",1.0,,,
416,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,accept_direct,,,,,"Noradrenaline is classified as a subclass of Therapy according to the preamble, confirming the hierarchy relationship.",1.0,,,
417,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,Derived Parameter is listed as a subclass of Monitoring Data in the preamble; the relationship holds directly.,1.0,,,
418,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,accept_direct,,,,,Probable Error is a valid subclass of Data Quality Assessment as per the preamble's hierarchy.,1.0,,,
419,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",accept_direct,,,,,"Bedside Intervention is explicitly listed as a valid subclass of Nursing Intervention in the preamble; thus, the subclass relationship holds directly.",1.0,,,
420,hierarchy,CPP,subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,CPP is listed as a subclass of Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
421,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Brain Temperature is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble.,1.0,,,
422,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Microdialysis is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
423,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,"Evacuation of Mass Lesion is explicitly listed as a subclass of Surgical Procedure in the preamble, confirming the direct subclass relationship.",1.0,,,
424,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Adrenaline is a subclass of Vasopressors as per the preamble, which lists valid subclasses of therapies.",1.0,,,
