triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
318,relation,Sepsis,is a risk factor for,Septic Shock,[inferred] cluster completion,accept_direct,,,,,"Sepsis is a valid subclass of Condition and Septic Shock is a valid subclass of Secondary Insult, making the relationship valid as Sepsis is a risk factor for Septic Shock.",0.95,,,
319,relation,Vasopressors,is administered during,Hypotension,[inferred] cluster completion,accept_direct,,,,,"Vasopressors is administered during Hypotension, as vasopressors are used to treat low blood pressure in critical care settings.",0.95,,,
320,relation,Clinical Outcome,relates to clinical outcome,Outcome,[inferred] cluster completion,accept_direct,,,,,Clinical Outcome relates to Outcome as both are valid classes in the context of patient health measures post-treatment.,0.95,,,
321,relation,Monitoring Data,has monitoring data,Physiological Data,[inferred] cluster completion,accept_direct,,,,,Monitoring Data hasMonitoringData Physiological Data is valid as both classes are part of the monitoring hierarchy in the preamble.,0.95,,,
322,relation,Outcome Data,is related to,Clinical Outcome,[inferred] cluster completion,accept_indirect,,,,,Outcome Data is indirectly related to Clinical Outcome through the concept of medical treatment results; the relationship holds via a traceable chain of intermediate concepts.,0.85,,,
323,relation,Patient Interventions,affects outcome,Outcome,[inferred] cluster completion,accept_direct,,,,,"The relation 'affectsOutcome' directly connects 'Patient Interventions' and 'Outcome', as interventions are designed to improve patient outcomes.",0.95,,,
324,relation,Physiological Data,is monitored by,Monitoring Data,[inferred] cluster completion,accept_direct,,,,,Physiological Data is monitored by Monitoring Data as both classes are defined in the context of patient physiological assessment and monitoring.,0.95,,,
325,relation,Treatment Data,is administered during,Patient Interventions,[inferred] cluster completion,accept_direct,,,,,"Treatment Data is administered during Patient Interventions, which is a direct relationship in the neurointensive care context.",0.95,,,
326,relation,Error,is related to,Reading,[inferred] cluster completion,accept_indirect,,,,,Error is related to Reading via the chain: Error assesses Observation → Observation measuresParameter → Reading.,0.7,,,low_evidence
327,relation,Observation,is measured at,Measurement Time,[inferred] cluster completion,accept_direct,,,,,Observation is measured at Measurement Time is a direct relationship between the classes as defined in the context of monitoring data.,0.9,,,
328,relation,Possible Error,is associated with,Reading,[inferred] cluster completion,accept_direct,,,,,Possible Error is associated with Reading as it reflects the relationship between a reading outside acceptable range and recorded physiological observations.,0.9,,,
329,relation,Probable Error,is associated with,Reading,[inferred] cluster completion,accept_direct,,,,,"Probable Error is associated with Reading as both are valid classes in the BrainIT ontology, and the relationship holds directly between them.",0.9,,,
330,relation,Reading,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,"Reading is measured by Sensor is a direct relationship as Sensors are used to record physiological parameters, aligning with the domain context.",0.95,,,
331,relation,Temperature,measures parameter,Brain Temperature,[inferred] cluster completion,accept_indirect,,,,,"Temperature measuresParameter Brain Temperature indirectly through the Reading class, as both are physiological parameters under Monitoring Data.",0.9,,,
332,relation,Decompressive Craniectomy,has surgical procedure,Evacuation of Mass Lesion,[inferred] cluster completion,revise,4.4,Decompressive Craniectomy,isAProcedureFor,Evacuation of Mass Lesion,The relation 'has surgical procedure' should be 'isAProcedureFor' to correctly reflect the relationship between 'Decompressive Craniectomy' and 'Evacuation of Mass Lesion'.,0.85,The relation 'has surgical procedure' should be 'isAProcedureFor' to correctly reflect the relationship between 'Decompressive Craniectomy' and 'Evacuation of Mass Lesion'.,1.0,
333,relation,Jugular Venous Desaturation,is associated with,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_direct,,,,,Jugular Venous Desaturation is associated with Jugular Venous Oxygen Saturation as both relate to cerebral oxygenation in TBI patients.,0.9,,,
334,relation,Jugular Venous Oxygen Saturation,assesses,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,accept_indirect,,,,,Jugular Venous Oxygen Saturation assesses Partial Pressure of Brain Tissue Oxygen indirectly through the relationship of monitoring cerebral oxygenation and metabolic activity.,0.7,,,low_evidence
335,relation,Management,is managed by,Hypothermia Therapy,[inferred] cluster completion,revise,4.4,Hypothermia Therapy,receivesTherapy,Management,The relation 'is managed by' is not appropriate; 'Hypothermia Therapy' should be the subject in a relation like 'receivesTherapy' to connect it to 'Management'.,0.8,"Hypothermia Therapy should receive therapy from Management, correcting the relation from 'is managed by' to 'receivesTherapy'.",1.0,
336,relation,Partial Pressure of Brain Tissue Oxygen,is monitored by,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_indirect,,,,,"Partial Pressure of Brain Tissue Oxygen is monitored by Jugular Venous Oxygen Saturation via the physiological monitoring chain, linking both as parameters of cerebral oxygenation.",0.85,,,
337,relation,PbrO2,measures parameter,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_indirect,,,,,"PbrO2 measures parameter Jugular Venous Oxygen Saturation indirectly through the concept of cerebral oxygenation assessment, which connects them via physiological monitoring.",0.7,,,low_evidence
338,relation,SaO2,has laboratory value,Partial Pressure of Brain Tissue Oxygen,[inferred] cluster completion,revise,4.4,SaO2,hasMonitoringData,Partial Pressure of Brain Tissue Oxygen,"SaO2 is a monitoring parameter, while Partial Pressure of Brain Tissue Oxygen is a physiological parameter; the relation should be hasMonitoringData instead of has laboratory value.",0.9,"SaO2 is a monitoring parameter, while Partial Pressure of Brain Tissue Oxygen is a physiological parameter; the relation should be hasMonitoringData instead of has laboratory value.",1.0,
339,relation,Anti-hypertensives,is treated with,Analgesia,[inferred] cluster completion,revise,4.4,Anti-hypertensives,receivesTherapy,Analgesia,"The relation 'is treated with' should be replaced with 'receivesTherapy' as Anti-hypertensives is a therapy and Analgesia is also a therapy, aligning with the BrainIT conventions.",0.9,The relation 'is treated with' should be 'receivesTherapy' as both are therapies according to BrainIT conventions.,1.0,
340,relation,Electrocardiogram (ECG),assesses,Poor Outcome,[inferred] cluster completion,revise,4.4,Electrocardiogram (ECG),affectsOutcome,Poor Outcome,The relation 'assesses' should be replaced with 'affectsOutcome' as ECG is related to outcomes in the context of neurointensive care.,0.85,The relation 'assesses' should be replaced with 'affectsOutcome' as ECG is related to outcomes in neurointensive care.,1.0,
341,relation,EtCO2,is monitored by,Ventilation,[inferred] cluster completion,revise,4.4,EtCO2,hasMonitoringData,Ventilation,"The relation 'is monitored by' should be 'hasMonitoringData' since EtCO2 is a monitoring parameter and Ventilation is a therapy, not a monitoring method.",0.9,The relation 'is monitored by' should be 'hasMonitoringData' as EtCO2 is a monitoring parameter and Ventilation is a therapy.,1.0,
342,relation,Insult,is associated with,Poor Outcome,[inferred] cluster completion,accept_direct,,,,,Insult is associated with Poor Outcome is a valid relationship as Insult can lead to negative outcomes in neurointensive care contexts.,0.9,,,
343,relation,Paralysis,is a risk factor for,Poor Outcome,[inferred] cluster completion,accept_indirect,,,,,"Paralysis is a subclass of Baseline Therapy, which reduces Poor Outcome indirectly through its therapeutic effects on TBI patients.",0.7,,,low_evidence
344,relation,SjO2,is monitored by,Ventilation,[inferred] cluster completion,revise,4.4,SjO2,hasMonitoringData,Ventilation,"The relation 'is monitored by' should be replaced with 'hasMonitoringData' as SjO2 is a monitoring parameter and Ventilation is a therapy, not a monitoring method.",0.9,The relation 'is monitored by' should be 'hasMonitoringData' as SjO2 is a monitoring parameter and Ventilation is a therapy.,1.0,
345,relation,Ventilator,is associated with,Ventilation,[inferred] cluster completion,accept_direct,,,,,"Ventilator is associated with Ventilation, as mechanical ventilation settings and management directly relate to the use of a ventilator in neurointensive care.",0.9,,,
346,relation,Secondary Brain Injury,worsens,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,Secondary Brain Injury worsens Secondary Insult is clinically valid as both are types of brain injuries that can exacerbate each other in neurointensive care.,0.9,,,
347,relation,Secondary Insult,is associated with,Secondary Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Secondary Insult is associated with Secondary Brain Injury as both are valid subclasses of Brain Injury, establishing a direct relationship.",0.9,,,
348,relation,Secondary Insult Therapy,is treated with,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"Secondary Insult Therapy is treated with Secondary Insult, as the therapy targets the complications arising after the initial injury, which aligns with the definitions in the preamble.",0.9,,,
349,relation,Biochemistry,has laboratory value,Haematocrit,[inferred] cluster completion,revise,4.4,Biochemistry,hasLaboratoryValue,Haematocrit,"The relation 'has laboratory value' should be 'hasLaboratoryValue' as analytes like Haematocrit are subclasses of Biochemistry, indicating a subclass relationship.",0.9,The relation 'has laboratory value' should be 'hasLaboratoryValue' as per BrainIT conventions.,1.0,
350,relation,Biochemistry,has laboratory value,Haemoglobin,[inferred] cluster completion,revise,4.4,Biochemistry,hasLaboratoryValue,Haemoglobin,"The relation 'has laboratory value' should be 'hasLaboratoryValue' as Haemoglobin is an analyte under the Biochemistry panel, indicating a subclass relationship.",0.9,The relation 'has laboratory value' should be 'hasLaboratoryValue' as Haemoglobin is an analyte under the Biochemistry panel.,1.0,
351,relation,Haematocrit,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Haematocrit,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Haematocrit is a specific parameter that falls under Monitoring Data.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Haematocrit is a specific parameter under Monitoring Data.,1.0,
352,relation,Haemoglobin,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Haemoglobin,isMonitoredBy,Monitoring,"Haemoglobin is a laboratory value, while Monitoring is a method; the correct relation should be 'isMonitoredBy' with 'Haemoglobin' as the subject and a valid monitoring method as the object.",0.8,The relation 'is monitored by' should be 'isMonitoredBy' as it correctly connects Haemoglobin to the monitoring method.,1.0,
353,relation,Monitoring,assesses,Blood Gases,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Blood Gases as it directly relates to the observation and measurement of physiological parameters in critically ill patients.,0.9,,,
354,relation,Monitoring,assesses,Cardiac Output,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Cardiac Output is valid as Monitoring is a broader category that includes various assessments of physiological parameters.,0.9,,,
355,relation,Monitoring,assesses,Fluids,[inferred] cluster completion,accept_indirect,,,,,"Monitoring assesses Fluids indirectly through the relationship with Reading, which measures parameters related to fluid management.",0.7,,,low_evidence
356,relation,Monitoring,assesses,Glucose,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Glucose directly as it is a physiological parameter monitored in critically ill patients.,0.9,,,
357,relation,Monitoring,assesses,Haematocrit,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Haematocrit as it is a valid relationship between the class of Monitoring and the specific laboratory value of Haematocrit.,0.95,,,
358,relation,Monitoring,assesses,Haemoglobin,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Haemoglobin as it is a valid relationship between monitoring data and laboratory values in the neurointensive care context.,0.95,,,
359,relation,Monitoring,assesses,Potassium,[inferred] cluster completion,accept_direct,,,,,Monitoring assesses Potassium as it is a physiological parameter that is monitored in critically ill patients.,0.9,,,
360,relation,Monitoring,assesses,Sodium,[inferred] cluster completion,revise,4.4,Monitoring,hasMonitoringData,Sodium,The relationship 'Monitoring assesses Sodium' should be 'Monitoring hasMonitoringData Sodium' as Sodium is a laboratory value monitored in clinical settings.,0.9,The relationship 'Monitoring assesses Sodium' should be 'Monitoring hasMonitoringData Sodium' as Sodium is a laboratory value monitored in clinical settings.,1.0,
361,relation,Potassium,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Potassium,hasLaboratoryValue,Serum potassium (K+),"Potassium is a valid subclass of Laboratory Values, and the relation should be hasLaboratoryValue instead of is monitored by.",0.9,"The relation should be hasLaboratoryValue instead of is monitored by, as Potassium is a laboratory value.",1.0,
362,relation,Sodium,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Sodium,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Sodium is a laboratory value and Monitoring is a method of observation.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Sodium is a laboratory value and Monitoring is a method of observation.,1.0,
363,relation,Clinical Assessment,has outcome,Coma,[inferred] cluster completion,accept_indirect,,,,,"Clinical Assessment indirectly influences Coma through the assessment of neurological status, which can determine the state of consciousness.",0.7,,,low_evidence
364,relation,Coma,is a condition of,Clinical Assessment,[inferred] cluster completion,reject,,,,,'Coma is a condition of Clinical Assessment' is incorrect; Clinical Assessment is not a condition but a process used to evaluate conditions like Coma.,0.9,,,
365,relation,Extra Ventricular Drain Placement,is monitored by,Laboratory Values,[inferred] cluster completion,revise,4.4,Extra Ventricular Drain Placement,hasMonitoringData,Laboratory Values,The relation 'is monitored by' should be 'hasMonitoringData' since Laboratory Values are not monitoring methods but rather the data being monitored.,0.9,"The relation 'is monitored by' should be 'hasMonitoringData' as Laboratory Values represent the data being monitored, not the monitoring method.",1.0,
366,relation,Laboratory Values,is associated with,Routine Nursing Care,[inferred] cluster completion,accept_direct,,,,,Laboratory Values is associated with Routine Nursing Care as both are integral components of ICU management for TBI patients.,0.9,,,
367,relation,Nursing Intervention,is managed by,Intensive Care Management,[inferred] cluster completion,revise,4.4,Nursing Intervention,hasNursingIntervention,Intensive Care Management,The relation 'is managed by' should be replaced with 'hasNursingIntervention' as Nursing Intervention is a type of intervention in ICU management.,0.85,The relation 'is managed by' should be 'hasNursingIntervention' as Nursing Intervention is a type of intervention in ICU management.,1.0,
368,relation,Routine Nursing Care,is associated with,Clinical Assessment,[inferred] cluster completion,accept_direct,,,,,Routine Nursing Care is associated with Clinical Assessment as both are relevant components of patient care in the neurointensive care setting.,0.9,,,
369,relation,Session,has timepoint,Laboratory Values,[inferred] cluster completion,accept_indirect,,,,,"The relationship 'Session has timepoint Laboratory Values' is true via 'Session hasMonitoringData' and 'MonitoringData hasLaboratoryValue', making it indirect.",0.7,,,low_evidence
370,relation,Cerebral Perfusion Pressure (CPP),is a risk factor for,Traumatic Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is a risk factor for Traumatic Intracranial Hypertension, as increased CPP can indicate the risk of secondary injury in TBI patients.",0.95,,,
371,relation,Intracranial Hypertension,worsens,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,accept_direct,,,,,Intracranial Hypertension worsens Cerebral Perfusion Pressure (CPP) directly as elevated intracranial pressure negatively affects CPP in TBI patients.,0.9,,,
372,relation,Intracranial Pressure (ICP),is monitored by,CVP,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not hold between 'Intracranial Pressure' and 'CVP' as CVP is not a monitoring method for ICP; both are separate physiological parameters.,0.9,,,
373,relation,Intracranial Pressure (ICP),is influenced by,Mean Cerebral Perfusion Pressure,[inferred] cluster completion,accept_direct,,,,,"Intracranial Pressure (ICP) is influenced by Mean Cerebral Perfusion Pressure, which is a valid relationship in neurointensive care.",0.9,,,
374,relation,Mean Cerebral Perfusion Pressure,calculates,Intracranial Pressure (ICP),[inferred] cluster completion,accept_direct,,,,,Mean Cerebral Perfusion Pressure calculates Intracranial Pressure as it directly defines the relationship between these two parameters in neurointensive care.,0.95,,,
375,relation,Mean Intracranial Pressure,is a condition of,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,Mean Intracranial Pressure is a measurable parameter that directly relates to Intracranial Hypertension as a condition of elevated pressure in the skull.,0.9,,,
376,relation,Traumatic Intracranial Hypertension,affects outcome,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,The relationship 'Traumatic Intracranial Hypertension affects outcome Intracranial Hypertension' is valid as both classes are related to the clinical outcomes of TBI patients.,0.9,,,
377,relation,Carbon Dioxide,is monitored by,End-tidal Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,"Carbon Dioxide is monitored by End-tidal Carbon Dioxide, as both are valid classes in the monitoring context of respiratory function.",0.95,,,
378,relation,Carbon Dioxide,has laboratory value,Partial Pressure of Carbon Dioxide,[inferred] cluster completion,revise,4.9,Carbon Dioxide,subClassOf,Laboratory Value,"Carbon Dioxide hasLaboratoryValue Partial Pressure of Carbon Dioxide implies a subclass relationship, as analytes are subclasses of their respective panels.",0.9,Carbon Dioxide is an analyte and should be a subclass of Laboratory Value as per the preamble's analyte→panel pattern.,1.0,
379,relation,End-tidal Carbon Dioxide,assesses,Carbon Dioxide,[inferred] cluster completion,accept_direct,,,,,End-tidal Carbon Dioxide assesses Carbon Dioxide as it directly relates to monitoring respiratory function in neurointensive care.,0.95,,,
380,relation,Partial Pressure of Carbon Dioxide,is associated with,Carbon Dioxide,[inferred] cluster completion,accept_indirect,,,,,"The triple is valid via the chain: Partial Pressure of Carbon Dioxide measuresParameter Carbon Dioxide, linking the two concepts indirectly.",0.85,,,
381,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,"Decompressive Craniectomy is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relationship is valid.",1.0,,,
382,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,"The preamble states that 'Secondary Insult' is a valid subclass of 'Insult', confirming the hierarchy relationship directly.",1.0,,,
383,hierarchy,Vasopressors,subClassOf,Baseline Therapy,[inferred] Vasopressors is a subclass of Baseline Therapy (deterministic hierarchy checklist).,reject,,,,,"Vasopressors is not a subclass of Baseline Therapy; it is a type of Secondary Insult Therapy, which contradicts the preamble's classification.",0.9,,,
384,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,accept_direct,,,,,"Secondary Insult is listed as a valid subclass of Condition in the preamble; thus, the relation is correct as subClassOf.",1.0,,,
385,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,accept_direct,,,,,"Core Monitoring Parameter is explicitly listed as a subclass of Monitoring Data in the preamble; thus, the relationship holds directly.",1.0,,,
386,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,Heart Rate is listed as a valid subclass of Core Monitoring Parameter in the preamble.,1.0,,,
387,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is explicitly listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
388,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Intracranial Pressure is listed as a valid subclass of Core Monitoring Parameter in the preamble.,1.0,,,
389,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,"Mean Cerebral Perfusion Pressure is listed as a subclass of Core Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
390,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,Pressure Reactivity Index (PRx) is listed as a subclass of Core Monitoring Parameter in the preamble; the relation is valid as stated.,1.0,,,
391,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,accept_direct,,,,,Monitoring Time is a subclass of Monitoring Data as per the preamble's hierarchy of monitoring concepts.,1.0,,,
392,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,accept_direct,,,,,"Baseline Therapy is explicitly listed as a valid subclass of Therapy in the preamble; thus, the relation holds directly.",1.0,,,
393,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,accept_direct,,,,,"Barbiturates is listed as a valid subclass of Secondary Insult Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
394,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,accept_direct,,,,,"Traumatic Brain Injury is listed as a valid subclass of Condition in the preamble; thus, the subclass relationship holds directly.",1.0,,,
395,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,accept_direct,,,,,Sepsis is listed as a valid subclass of Condition in the preamble; the relation is subClassOf.,1.0,,,
396,hierarchy,Septic Shock,subClassOf,Condition,[inferred] Chain-of-Layer: Septic Shock is organized under Condition,reject,,,,,"Septic Shock is not a subclass of Condition as defined; Condition is a generic class for medical conditions, not specific to septic shock.",0.7,,,low_evidence
397,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,"GCS Assessment is listed as a subclass of Clinical Assessment in the preamble; thus, the subclass relationship is valid.",1.0,,,
398,hierarchy,Guideline Adherence,subClassOf,Guideline,[inferred] Chain-of-Layer: Guideline Adherence is organized under Guideline,accept_direct,,,,,"Guideline Adherence is listed as a valid subclass of Clinical Practice in the preamble, making the subclass relationship directly valid.",1.0,,,
399,hierarchy,Cerebrovascular Autoregulation,subClassOf,Condition,[inferred] Cerebrovascular Autoregulation is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,"Cerebrovascular Autoregulation is not a subclass of Condition; it is a mechanism rather than a medical condition, which contradicts the preamble's definitions.",0.9,,,
400,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Haematocrit is a valid subclass of Haematology as it is an analyte within the panel, aligning with the preamble's subclass listings.",1.0,,,
401,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,TCD subClassOf Optional Monitoring Parameter is valid as TCD is listed as a subclass of monitoring parameters in the preamble.,1.0,,,
402,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Optional Monitoring Parameter subClassOf Monitoring Data is directly supported by the preamble, which lists Optional Monitoring Parameter as a valid subclass of Monitoring Data.",1.0,,,
403,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Intracranial Pressure (ICP) is explicitly listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
404,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Removal of Foreign Body is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
405,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Peripheral Temperature is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the relation is correct.",1.0,,,
406,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,0.9,,,
407,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Fluids is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship holds directly.",1.0,,,
408,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Extra Ventricular Drain Placement is a valid subclass of Surgical Procedure as per the preamble's hierarchy of surgical interventions.,1.0,,,
409,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"EtCO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
410,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"SjO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
411,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Blood Gases is listed as a valid subclass of Laboratory Values in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
412,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Haemoglobin is listed as a valid subclass of Haematology in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
413,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Glucose is a valid subclass of Biochemistry as it is an analyte within the biochemistry panel, which is listed in the preamble.",0.95,,,
414,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Anterior Fossa Repair is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relationship holds directly.",1.0,,,
415,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,Secondary Insult Treatment is a subclass of Secondary Insult Therapy as per the preamble's hierarchy of therapy classes.,1.0,,,
416,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"NIBP is listed as a valid subclass of Optional Monitoring Parameter in the preamble; therefore, the relation is correctly subClassOf.",1.0,,,
417,hierarchy,Hypotension,subClassOf,Condition,the physiological vital functions are extensively monitored.,reject,,,,,"Hypotension is a condition, but the definition incorrectly describes Condition as a type of stroke, which is not accurate; the relationship does not hold.",0.7,,,low_evidence
418,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Haematology is listed as a valid subclass of Laboratory Values in the preamble; thus, the subclass relationship holds directly.",1.0,,,
419,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,Sedation is listed as a valid subclass of Baseline Therapy in the preamble; the relationship holds directly.,1.0,,,
420,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,accept_direct,,,,,"CT Scan Assessment is listed as a subclass of Clinical Assessment in the preamble, confirming the hierarchical relationship.",1.0,,,
421,hierarchy,Hypotension,subClassOf,Septic Shock,Duration of hypotension before initiation of effective antimicrobial therapy is the critical determinant of survival in human septic shock.,reject,,,,,Hypotension and Septic Shock are not in a subclass relationship; both are conditions but not hierarchically related as per the preamble.,0.9,,,
422,hierarchy,Hypoperfusion,subClassOf,Cerebrovascular Autoregulation,secondary ischemic damage from associated hypoperfusion.,reject,,,,,"Hypoperfusion is not a subclass of Cerebrovascular Autoregulation; they are distinct concepts, and the relationship does not hold.",0.9,,,
423,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Cardiac Output is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
424,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,Nutrition is explicitly listed as a valid subclass of Baseline Therapy in the preamble; the relation is subClassOf.,1.0,,,
425,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,"Pupil Assessment is explicitly listed as a subclass of Clinical Assessment in the preamble, confirming the direct subclass relationship.",1.0,,,
