triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
311,relation,Secondary Insult Therapy,is treated with,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"Secondary Insult Therapy is directly related to treating Secondary Insult as a complication, which is clinically valid.",0.95,,,
312,relation,Secondary Insult Treatment,receives therapy,Secondary Insult Therapy,[inferred] cluster completion,revise,4.4,Secondary Insult Treatment,isAdministeredDuring,Secondary Insult Therapy,The relation 'receives therapy' should be replaced with 'isAdministeredDuring' as 'Secondary Insult Treatment' is a coded therapy category targeting 'Secondary Insult Therapy'.,0.9,The relation 'receives therapy' should be 'isAdministeredDuring' as 'Secondary Insult Treatment' targets 'Secondary Insult Therapy'.,1.0,
313,relation,Biochemistry,has laboratory value,Haematology,[inferred] cluster completion,revise,4.9,Biochemistry,subClassOf,Haematology,The relation 'has laboratory value' should be 'isATypeOf' since Biochemistry and Haematology are both panels containing analytes; this reflects the analyte→panel subclass pattern in the preamble.,0.9,"Biochemistry→Haematology reflects the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
314,relation,Biochemistry,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,"The relation 'is monitored by' does not hold between 'Biochemistry' and 'Monitoring'; Biochemistry is a panel, not a monitoring method or sensor.",0.7,,,low_evidence
315,relation,Blood Gases,is monitored by,Monitoring,[inferred] cluster completion,accept_direct,,,,,"Blood Gases is monitored by Monitoring, as Monitoring is the class for continuous observation of physiological parameters, which includes blood gas analysis.",0.9,,,
316,relation,Fluids,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Fluids,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Fluids is a type of therapy that has monitoring data associated with it.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Fluids has monitoring data associated with it.,1.0,
317,relation,Glucose,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Glucose,subClassOf,Biochemistry,"Glucose is an analyte and should be related to Biochemistry via subClassOf, not has laboratory value.",0.9,"Glucose→Biochemistry follows the analyte→panel subclass pattern in the preamble, so the relation should be subClassOf.",1.0,
318,relation,Glucose,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Glucose,measuresParameter,Monitoring,"The relation 'is monitored by' should be replaced with 'measuresParameter' as Glucose is a parameter measured by Monitoring, not monitored by it.",0.85,The relation 'is monitored by' should be 'measuresParameter' as Glucose is a parameter measured by Monitoring.,1.0,
319,relation,Haematocrit,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Haematocrit,hasMonitoringData,Monitoring,"The relation 'is monitored by' should be 'hasMonitoringData' as Haematocrit is a monitoring parameter, aligning with the preamble's definitions.",0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Haematocrit is a monitoring parameter.,1.0,
320,relation,Haematology,is monitored by,Monitoring,[inferred] cluster completion,reject,,,,,"The relationship 'Haematology is monitored by Monitoring' is incorrect; Haematology is a field of study, not a class that can be monitored.",0.7,,,low_evidence
321,relation,Haemoglobin,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Haemoglobin,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Haemoglobin is a parameter that has monitoring data in the context of physiological parameters.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Haemoglobin is a parameter that has monitoring data.,1.0,
322,relation,Nutrition,is administered during,Monitoring,[inferred] cluster completion,reject,,,,,Nutrition is not a type of Monitoring; the relationship 'is administered during' does not hold between these classes as defined in the preamble.,0.9,,,
323,relation,Potassium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Potassium,subClassOf,Biochemistry,"The relation 'has laboratory value' should be 'subClassOf' as Potassium is an analyte that belongs to the Biochemistry panel, per the preamble.",0.9,"Potassium is an analyte that belongs to the Biochemistry panel, per the preamble, so relation should be subClassOf.",1.0,
324,relation,Potassium,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Potassium,hasMonitoringData,Monitoring,The relation 'is monitored by' should be changed to 'hasMonitoringData' as Potassium is a monitoring parameter and Monitoring is a method of observation.,0.85,The relation 'is monitored by' should be 'hasMonitoringData' as Potassium is a monitoring parameter and Monitoring is a method of observation.,1.0,
325,relation,Sedation,is managed by,Monitoring,[inferred] cluster completion,revise,4.4,Sedation,isMonitoredBy,Monitoring,"The relation 'is managed by' should be replaced with 'isMonitoredBy' since Monitoring is a method of observation, not a management class.",0.85,"The relation 'is managed by' should be replaced with 'isMonitoredBy' as Monitoring is a method of observation, not management.",1.0,
326,relation,Sodium,has laboratory value,Biochemistry,[inferred] cluster completion,revise,4.9,Sodium,subClassOf,Biochemistry,Sodium is an analyte and Biochemistry is a panel; the relationship should be subClassOf instead of hasLaboratoryValue as per the analyte→panel subclass pattern in the preamble.,0.9,"Sodium→Biochemistry is the analyte→panel subclass pattern in the preamble, so relation should be subClassOf.",1.0,
327,relation,Sodium,is monitored by,Monitoring,[inferred] cluster completion,revise,4.4,Sodium,hasMonitoringData,Monitoring,The relation 'is monitored by' should be 'hasMonitoringData' as Sodium is a laboratory value and Monitoring is a method of observation.,0.9,The relation 'is monitored by' should be 'hasMonitoringData' as Sodium is a laboratory value and Monitoring is a method of observation.,1.0,
328,relation,Anterior Fossa Repair,is monitored by,Laboratory Values,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not hold between 'Anterior Fossa Repair' and 'Laboratory Values'; the latter is not a monitoring method but a category of tests.,0.7,,,low_evidence
329,relation,CT Scan Assessment,is monitored by,Laboratory Values,[inferred] cluster completion,reject,,,,,CT Scan Assessment cannot be monitored by Laboratory Values; they are distinct classes with no direct or indirect relationship in the context of neurointensive care.,0.9,,,
330,relation,Clinical Assessment,has monitoring data,Laboratory Values,[inferred] cluster completion,revise,4.4,Clinical Assessment,hasLaboratoryValue,Laboratory Values,The relation 'has monitoring data' should be 'hasLaboratoryValue' since 'Laboratory Values' are specific tests related to clinical assessments.,0.8,The relation 'has monitoring data' should be 'hasLaboratoryValue' since 'Laboratory Values' are specific tests related to clinical assessments.,1.0,
331,relation,Coma,is a risk factor for,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,"Coma is a risk factor for Secondary Insult, as prolonged unconsciousness can lead to additional complications in TBI patients.",0.9,,,
332,relation,Extra Ventricular Drain Placement,is monitored by,Laboratory Values,[inferred] cluster completion,revise,4.4,Extra Ventricular Drain Placement,hasMonitoringData,Laboratory Values,The relation 'is monitored by' should be 'hasMonitoringData' as Laboratory Values are not monitoring methods but rather data collected during monitoring.,0.85,"The relation 'is monitored by' should be 'hasMonitoringData' as Laboratory Values are data collected during monitoring, not monitoring methods.",1.0,
333,relation,Nursing Intervention,is administered during,Session,[inferred] cluster completion,accept_direct,,,,,"Nursing Intervention is administered during Session, as both classes are valid and the relationship holds directly in the context of ICU management.",0.9,,,
334,relation,Physiotherapy,is administered during,Session,[inferred] cluster completion,accept_direct,,,,,Physiotherapy is administered during Session is a valid direct relationship as Physiotherapy is a Nursing Intervention and Session is a continuous monitoring context in the ICU.,0.9,,,
335,relation,Routine Nursing Care,is administered during,Session,[inferred] cluster completion,accept_direct,,,,,Routine Nursing Care is administered during Session as both are valid classes in the neurointensive care context.,0.9,,,
336,relation,Session,has timepoint,Laboratory Values,[inferred] cluster completion,accept_indirect,,,,,"Session indirectly has timepoint Laboratory Values through the concept of monitoring data, as sessions involve monitoring parameters that include laboratory values.",0.7,,,low_evidence
337,relation,Surgical Procedure,is monitored by,Laboratory Values,[inferred] cluster completion,reject,,,,,"'Surgical Procedure is monitored by Laboratory Values' is incorrect; surgical procedures are not monitored by laboratory values directly, but rather by monitoring parameters or assessments.",0.9,,,
338,relation,Cerebral Perfusion Pressure (CPP),assesses,Traumatic Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) assesses Traumatic Intracranial Hypertension as it is clinically relevant in evaluating secondary injury risk in TBI patients.,0.95,,,
339,relation,Intracranial Hypertension,worsens,Traumatic Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,Intracranial Hypertension worsens Traumatic Intracranial Hypertension as it is a known complication that can lead to worse outcomes in TBI patients.,0.9,,,
340,relation,Intracranial Pressure (ICP),is monitored by,CVP,[inferred] cluster completion,reject,,,,,The relation 'is monitored by' does not hold between 'Intracranial Pressure' and 'CVP'; CVP is not a monitoring method for ICP.,0.9,,,
341,relation,Mean Cerebral Perfusion Pressure,calculates,Intracranial Pressure (ICP),[inferred] cluster completion,accept_indirect,,,,,"Mean Cerebral Perfusion Pressure indirectly calculates from Mean Arterial Pressure and Intracranial Pressure, which are both valid parameters in the neurointensive care context.",0.85,,,
342,relation,Traumatic Intracranial Hypertension,is a risk factor for,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Traumatic Intracranial Hypertension is a subclass of Secondary Insult, which is a subclass of Insult; thus, it is a valid risk factor for Intracranial Hypertension.",0.9,,,
343,relation,Brain Injury,affects outcome,GOSe Outcome,[inferred] cluster completion,accept_direct,,,,,Brain Injury affects GOSe Outcome is a valid relationship as Brain Injury directly influences patient outcomes assessed by the GOSe scale.,0.95,,,
344,relation,Disability,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Disability is related to Brain Injury as a consequence of neurological deficits from brain injuries, which aligns with clinical understanding.",0.9,,,
345,relation,Extracranial Injury,is a risk factor for,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Extracranial Injury is a valid risk factor for Brain Injury as it can complicate brain injury management, aligning with clinical understanding.",0.9,,,
346,relation,GOSe Outcome,is influenced by,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"GOSe Outcome is influenced by Brain Injury, as the outcome assessment is directly related to the severity and type of brain injury sustained.",0.9,,,
347,relation,Guideline Adherence,is related to,Traumatic Brain Injury,[inferred] cluster completion,accept_indirect,,,,,Guideline Adherence is related to Traumatic Brain Injury via the chain: Guideline Adherence → informs → Clinical Practice → targetsCondition → Traumatic Brain Injury.,0.7,,,low_evidence
348,relation,Motor Impairment,is related to,Brain Injury,[inferred] cluster completion,accept_direct,,,,,Motor Impairment is related to Brain Injury as it is a common consequence of brain injuries.,0.9,,,
349,relation,Outcome Score,predicts outcome,Brain Injury,[inferred] cluster completion,accept_direct,,,,,Outcome Score predicts Brain Injury is a valid relationship as the outcome score assesses neurological outcomes related to brain injuries.,0.9,,,
350,relation,Patient,receives therapy,Guideline,[inferred] cluster completion,revise,4.3,Patient,receivesTherapy,Baseline Therapy,The object 'Guideline' is not a Therapy; it should be replaced with a valid therapy class such as 'Baseline Therapy' or 'Secondary Insult Therapy'.,0.9,Guideline is not a therapy; it should be replaced with a valid therapy class like Baseline Therapy as per the domain context.,1.0,
351,relation,Pupil Assessment,assesses,Brain Injury,[inferred] cluster completion,accept_direct,,,,,"Pupil Assessment assesses Brain Injury, as assessments are valid for conditions in neurointensive care.",0.9,,,
352,relation,Adverse Event,affects outcome,Hypertension,[inferred] cluster completion,accept_direct,,,,,"Adverse Event affects Outcome is a valid relationship as both classes are defined in the domain context, with Adverse Event being a type of Condition and Outcome being a measurable result.",0.9,,,
353,relation,Arterial Hypotension,is a risk factor for,Heart Failure,[inferred] cluster completion,accept_indirect,,,,,Arterial Hypotension is a Condition that can lead to Heart Failure via the pathway: Arterial Hypotension affects Outcome → Heart Failure is an Outcome.,0.85,,,
354,relation,Arterial Pressors,applies treatment,Systemic Hypotension,[inferred] cluster completion,accept_direct,,,,,"Arterial Pressors applies treatment to Systemic Hypotension, as Arterial Pressors are a type of Secondary Insult Therapy targeting this condition.",0.9,,,
355,relation,Heart Failure,is influenced by,Hypertension,[inferred] cluster completion,accept_indirect,,,,,Heart Failure is influenced by Hypertension via the chain: Hypertension affects Condition → Heart Failure is a Condition.,0.7,,,low_evidence
356,relation,Hypertension,worsens,Heart Failure,[inferred] cluster completion,accept_direct,,,,,Hypertension worsens Heart Failure is clinically valid as hypertension can lead to heart failure complications directly.,0.9,,,
357,relation,Monitoring Data,has monitoring data,Physiological Data,[inferred] cluster completion,accept_direct,,,,,"Monitoring Data hasMonitoringData Physiological Data is valid as Monitoring Data encompasses all monitored values, including physiological parameters.",0.9,,,
358,relation,Patient Interventions,is associated with,Clinical Outcome,[inferred] cluster completion,accept_direct,,,,,Patient Interventions is associated with Clinical Outcome as interventions directly influence patient health status post-treatment.,0.9,,,
359,relation,Treatment Data,is administered during,Patient Interventions,[inferred] cluster completion,accept_direct,,,,,"Treatment Data is administered during Patient Interventions, as both classes are valid and directly related in the context of neurointensive care.",0.9,,,
360,relation,Parameter,measures parameter,Temperature,[inferred] cluster completion,accept_direct,,,,,Parameter measuresParameter Temperature is valid as Temperature is a physiological parameter being measured.,0.95,,,
361,relation,Reading,is measured by,Sensor,[inferred] cluster completion,accept_direct,,,,,Reading is measured by Sensor is a direct relationship as per the definitions in the preamble.,0.95,,,
362,relation,Temperature,measures parameter,Brain Temperature,[inferred] cluster completion,accept_direct,,,,,Temperature measuresParameter Brain Temperature is a direct relationship as both are valid physiological parameters in the monitoring data context.,0.9,,,
363,relation,Barbiturates,is administered during,Decompressive Craniectomy,[inferred] cluster completion,accept_direct,,,,,Barbiturates is administered during Decompressive Craniectomy is a valid relationship as Barbiturates are used for sedation in surgical procedures.,0.9,,,
364,relation,Decompressive Craniectomy,is associated with,Hypoperfusion,[inferred] cluster completion,accept_indirect,,,,,Decompressive Craniectomy is associated with Hypoperfusion via the pathway: Decompressive Craniectomy affects Outcome → Hypoperfusion is a condition related to outcomes.,0.85,,,
365,relation,Evacuation of Mass Lesion,has surgical procedure,Removal of Foreign Body,[inferred] cluster completion,revise,4.9,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,The relation 'has surgical procedure' is incorrect; it should be 'isATypeOf' as 'Evacuation of Mass Lesion' is a type of 'Surgical Procedure'.,0.9,"Evacuation of Mass Lesion is a type of Surgical Procedure, thus the relation should be subClassOf.",1.0,
366,relation,Jugular Venous Desaturation,is a risk factor for,Hypoperfusion,[inferred] cluster completion,accept_direct,,,,,"Jugular Venous Desaturation is a condition that can lead to Hypoperfusion, making it a valid risk factor relationship.",0.9,,,
367,relation,Management,is managed by,Hypothermia Therapy,[inferred] cluster completion,revise,4.4,Hypothermia Therapy,receivesTherapy,Management,The relation 'is managed by' should be replaced with 'receivesTherapy' as 'Management' is not a valid class; 'Hypothermia Therapy' is a therapy class.,0.9,The relation 'is managed by' should be 'receivesTherapy' as 'Management' is not a valid class; 'Hypothermia Therapy' is a therapy class.,1.0,
368,relation,Osmotics,is treated with,Barbiturates,[inferred] cluster completion,reject,,,,,The relationship 'is treated with' does not hold between Osmotics and Barbiturates as they are both therapies but not directly related in treatment context.,0.85,,,
369,relation,PbrO2,measures parameter,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_indirect,,,,,PbrO2 measuresParameter Jugular Venous Oxygen Saturation indirectly through the relationship of both being physiological observations related to cerebral oxygenation.,0.7,,,low_evidence
370,relation,SaO2,measures parameter,Jugular Venous Oxygen Saturation,[inferred] cluster completion,accept_direct,,,,,SaO2 measuresParameter Jugular Venous Oxygen Saturation is valid as SaO2 is a monitoring parameter that assesses oxygen saturation levels.,0.95,,,
371,relation,Anti-hypertensives,is administered during,Patient Transport,[inferred] cluster completion,revise,4.4,Anti-hypertensives,receivesTherapy,Patient Transport,The relation 'is administered during' should be 'receivesTherapy' as Anti-hypertensives is a therapy and Patient Transport is not a therapy class.,0.9,The relation 'is administered during' should be 'receivesTherapy' as Anti-hypertensives is a therapy and Patient Transport is not a therapy class.,1.0,
372,relation,Electrocardiogram (ECG),is monitored by,Ventilation,[inferred] cluster completion,revise,4.4,Electrocardiogram (ECG),hasMonitoringData,Ventilation,The relation 'is monitored by' should be 'hasMonitoringData' as ECG is a type of Monitoring Data that relates to Ventilation settings.,0.85,The relation 'is monitored by' should be 'hasMonitoringData' as ECG is a type of Monitoring Data related to Ventilation settings.,1.0,
373,relation,EtCO2,is associated with,Ventilation,[inferred] cluster completion,accept_indirect,,,,,EtCO2 indirectly relates to Ventilation through the monitoring of parameters that influence mechanical ventilation settings.,0.85,,,
374,relation,Ventilation,is related to,Patient Transport,[inferred] cluster completion,reject,,,,,The relation 'is related to' does not hold between 'Ventilation' and 'Patient Transport'; they are not directly connected in the neurointensive care context.,0.9,,,
375,relation,Ventilator,is managed by,Ventilation,[inferred] cluster completion,revise,4.4,Ventilator,receivesTherapy,Ventilation,"The relation 'is managed by' should be replaced with 'receivesTherapy' to correctly link 'Ventilator' to 'Ventilation', as both are related to therapy in neurointensive care.",0.85,The relation 'is managed by' should be 'receivesTherapy' to correctly link 'Ventilator' to 'Ventilation' in the context of therapy.,1.0,
376,relation,Secondary Insult Treatment,applies treatment,Secondary Insult,[inferred] cluster completion,revise,4.4,Secondary Insult Treatment,targetsCondition,Secondary Insult,"The relation 'applies treatment' should be replaced with 'targetsCondition' as Secondary Insult Treatment targets Secondary Insult, aligning with the BrainIT relation conventions.",0.9,The relation 'applies treatment' should be 'targetsCondition' as it correctly reflects the connection between treatment and condition.,1.0,
377,relation,Blood Gases,has laboratory value,Haematology,[inferred] cluster completion,revise,4.4,Blood Gases,hasLaboratoryValue,Haematology,"The relation 'has laboratory value' should be 'hasLaboratoryValue' as 'Blood Gases' is an analyte and 'Haematology' is a panel, indicating a subclass relationship.",0.85,The relation 'has laboratory value' should be 'hasLaboratoryValue' as 'Blood Gases' is an analyte and 'Haematology' is a panel.,1.0,
378,relation,Fluids,is associated with,Nutrition,[inferred] cluster completion,accept_indirect,,,,,"Fluids is associated with Nutrition indirectly through the broader category of Baseline Therapy, which includes both as subclasses.",0.7,,,low_evidence
379,relation,Monitoring,is related to,Cardiac Output,[inferred] cluster completion,accept_direct,,,,,"Monitoring is related to Cardiac Output as both are valid classes within the BrainIT ontology, with Monitoring encompassing physiological parameters including Cardiac Output.",0.9,,,
380,relation,Nutrition,is administered during,Fluids,[inferred] cluster completion,revise,4.4,Nutrition,receivesTherapy,Fluids,"The relation 'is administered during' is not appropriate; 'Nutrition' should 'receiveTherapy' from 'Fluids' instead, as both are types of therapy.",0.9,The relation 'is administered during' is incorrect; 'Nutrition' should 'receiveTherapy' from 'Fluids' as both are types of therapy.,1.0,
381,relation,Clinical Assessment,has outcome,Outcome,[inferred] cluster completion,accept_direct,,,,,The relationship 'Clinical Assessment has outcome Outcome' is valid as Clinical Assessment is associated with patient outcomes in neurointensive care.,0.95,,,
382,relation,Coma,is associated with,Secondary Insult,[inferred] cluster completion,accept_direct,,,,,The relationship 'Coma is associated with Secondary Insult' is clinically valid as coma can result from secondary insults following an initial brain injury.,0.9,,,
383,relation,Cerebral Perfusion Pressure (CPP),is a risk factor for,Traumatic Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is a risk factor for Traumatic Intracranial Hypertension, aligning with clinical understanding of secondary injuries in TBI patients.",0.9,,,
384,relation,Intracranial Hypertension,affects outcome,Traumatic Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Intracranial Hypertension affects outcome, as it is a condition that can lead to worse clinical outcomes in TBI patients.",0.95,,,
385,relation,Intracranial Pressure (ICP),is monitored by,Mean Intracranial Pressure,[inferred] cluster completion,accept_direct,,,,,"Intracranial Pressure (ICP) is monitored by Mean Intracranial Pressure, as both are valid monitoring parameters in the neurointensive care context.",0.95,,,
386,relation,Mean Intracranial Pressure,is influenced by,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Mean Intracranial Pressure is influenced by Intracranial Hypertension, as elevated pressure can directly affect ICP measurements in TBI management.",0.9,,,
387,relation,Pressure Reactivity Index (PRx),assesses,Cerebral Perfusion Pressure (CPP),[inferred] cluster completion,accept_direct,,,,,PRx assesses CPP directly as it evaluates the brain's ability to regulate blood flow in response to intracranial pressure changes.,0.95,,,
388,relation,Traumatic Intracranial Hypertension,is a condition of,Intracranial Hypertension,[inferred] cluster completion,accept_direct,,,,,"Traumatic Intracranial Hypertension is a subclass of Intracranial Hypertension as both are conditions related to elevated pressure within the skull, which is clinically valid.",0.95,,,
389,hierarchy,Decompressive Craniectomy,subClassOf,Surgical Procedure,Decompressive craniectomy (DC) is a surgical technique originally described by Kocher in 1901.,accept_direct,,,,,Decompressive Craniectomy is listed as a valid subclass of Surgical Procedure in the preamble; the relationship holds directly.,1.0,,,
390,hierarchy,Secondary Insult,subClassOf,Insult,One of the most critical types of systemic secondary insult is arterial hypotension.,accept_direct,,,,,"Secondary Insult is explicitly listed as a valid subclass of Insult in the preamble; thus, the subclass relationship holds directly.",1.0,,,
391,hierarchy,Vasopressors,subClassOf,Baseline Therapy,[inferred] Vasopressors is a subclass of Baseline Therapy (deterministic hierarchy checklist).,reject,,,,,"Vasopressors is not a subclass of Baseline Therapy; it is a type of Secondary Insult Therapy used to manage blood pressure, which contradicts the preamble.",0.9,,,
392,hierarchy,Secondary Insult,subClassOf,Condition,[inferred] Secondary Insult is a subclass of Condition (deterministic hierarchy checklist).,accept_direct,,,,,"The preamble states that Secondary Insult is a valid subclass of Condition, confirming the hierarchy relationship directly.",1.0,,,
393,hierarchy,Core Monitoring Parameter,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Core Monitoring Parameter is organized under Monitoring Data,accept_direct,,,,,Core Monitoring Parameter is listed as a valid subclass of Monitoring Data in the preamble; the relation is correctly subClassOf.,1.0,,,
394,hierarchy,Heart Rate,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Heart Rate is organized under Core Monitoring Parameter,accept_direct,,,,,Heart Rate is listed as a subclass of Core Monitoring Parameter in the preamble; the relationship is direct and valid.,1.0,,,
395,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Arterial Pressure (MAP) is explicitly listed as a subclass of Core Monitoring Parameter in the preamble.,1.0,,,
396,hierarchy,Mean Intracranial Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Intracranial Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,"Mean Intracranial Pressure is listed as a valid subclass of Core Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
397,hierarchy,Mean Cerebral Perfusion Pressure,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Mean Cerebral Perfusion Pressure is organized under Core Monitoring Parameter,accept_direct,,,,,Mean Cerebral Perfusion Pressure is listed as a valid subclass of Core Monitoring Parameter in the preamble.,1.0,,,
398,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Pressure Reactivity Index (PRx) is organized under Core Monitoring Parameter,accept_direct,,,,,Pressure Reactivity Index (PRx) is listed as a subclass of Core Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
399,hierarchy,Monitoring Time,subClassOf,Monitoring Data,[inferred] Chain-of-Layer: Monitoring Time is organized under Monitoring Data,accept_direct,,,,,Monitoring Time is a subclass of Monitoring Data as per the preamble's hierarchy of classes.,1.0,,,
400,hierarchy,Baseline Therapy,subClassOf,Therapy,[inferred] Chain-of-Layer: Baseline Therapy is organized under Therapy,accept_direct,,,,,Baseline Therapy is explicitly listed as a valid subclass of Therapy in the preamble.,1.0,,,
401,hierarchy,Barbiturates,subClassOf,Secondary Insult Therapy,[inferred] Chain-of-Layer: Barbiturates is organized under Baseline Therapy,accept_direct,,,,,"Barbiturates is listed as a valid subclass of Secondary Insult Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
402,hierarchy,Traumatic Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Traumatic Brain Injury is organized under Condition,accept_direct,,,,,"Traumatic Brain Injury is explicitly listed as a subclass of Condition in the preamble; thus, the subclass relationship holds directly.",1.0,,,
403,hierarchy,Sepsis,subClassOf,Condition,[inferred] Chain-of-Layer: Sepsis is organized under Condition,accept_direct,,,,,"Sepsis is listed as a valid subclass of Condition in the preamble; thus, the relationship holds directly.",1.0,,,
404,hierarchy,Septic Shock,subClassOf,Condition,[inferred] Chain-of-Layer: Septic Shock is organized under Condition,reject,,,,,"Septic Shock is not a subclass of Condition as defined; Condition is a generic superclass for medical conditions, not specifically for types of stroke.",0.9,,,
405,hierarchy,GCS Assessment,subClassOf,Clinical Assessment,[inferred] Chain-of-Layer: GCS Assessment is organized under Outcome,accept_direct,,,,,GCS Assessment is listed as a subclass of Clinical Assessment in the preamble; the relationship is directly supported.,1.0,,,
406,hierarchy,Guideline Adherence,subClassOf,Guideline,[inferred] Chain-of-Layer: Guideline Adherence is organized under Guideline,reject,,,,,"Guideline Adherence is not a subclass of Guideline; it is a practice related to adherence to guidelines, not a type of guideline itself.",0.9,,,
407,hierarchy,Cerebrovascular Autoregulation,subClassOf,Condition,[inferred] Cerebrovascular Autoregulation is a subclass of Condition (deterministic hierarchy checklist).,reject,,,,,"Cerebrovascular Autoregulation is not a subclass of Condition; it is a mechanism, not a medical condition as defined in the preamble.",0.9,,,
408,hierarchy,Haematocrit,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haematocrit is a valid subclass of Haematology as it is an analyte within the laboratory values context; the relation is subClassOf.,1.0,,,
409,hierarchy,TCD,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"TCD is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship holds directly.",1.0,,,
410,hierarchy,Optional Monitoring Parameter,subClassOf,Monitoring Data,the physiological vital functions are extensively monitored.,accept_direct,,,,,Optional Monitoring Parameter is a valid subclass of Monitoring Data as per the preamble's hierarchy of monitoring parameters.,1.0,,,
411,hierarchy,Intracranial Pressure (ICP),subClassOf,Core Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,Intracranial Pressure (ICP) is explicitly listed as a valid subclass of Core Monitoring Parameter in the preamble.,1.0,,,
412,hierarchy,Removal of Foreign Body,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Removal of Foreign Body is listed as a valid subclass of Surgical Procedure in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
413,hierarchy,Peripheral Temperature,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Peripheral Temperature is explicitly listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship holds directly.",1.0,,,
414,hierarchy,Sodium,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Sodium is a valid subclass of Biochemistry as analytes are subclasses of their respective panels, as stated in the preamble.",1.0,,,
415,hierarchy,Fluids,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Fluids is listed as a valid subclass of Baseline Therapy in the preamble; thus, the subclass relationship is correct.",1.0,,,
416,hierarchy,Extra Ventricular Drain Placement,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Extra Ventricular Drain Placement subClassOf Surgical Procedure is directly supported by the preamble, which lists it as a valid subclass of surgical procedures.",1.0,,,
417,hierarchy,EtCO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"EtCO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
418,hierarchy,SjO2,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,SjO2 is listed as a valid subclass of Optional Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
